"forecast_date","target","target_end_date","location","type","quantile","value"
2024-09-23,"1 wk ahead inc case",2024-09-28,"CZ","quantile",0.25,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"CZ","quantile",0.3,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"CZ","quantile",0.35,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"CZ","quantile",0.4,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"CZ","quantile",0.45,1048
2024-09-23,"1 wk ahead inc case",2024-09-28,"CZ","quantile",0.5,3078
2024-09-23,"1 wk ahead inc case",2024-09-28,"CZ","quantile",0.55,5284
2024-09-23,"1 wk ahead inc case",2024-09-28,"CZ","quantile",0.6,7621
2024-09-23,"1 wk ahead inc case",2024-09-28,"CZ","quantile",0.65,9836
2024-09-23,"1 wk ahead inc case",2024-09-28,"CZ","quantile",0.7,12343
2024-09-23,"1 wk ahead inc case",2024-09-28,"CZ","quantile",0.75,14837
2024-09-23,"1 wk ahead inc case",2024-09-28,"CZ","quantile",0.8,17778
2024-09-23,"1 wk ahead inc case",2024-09-28,"CZ","quantile",0.85,21007
2024-09-23,"1 wk ahead inc case",2024-09-28,"CZ","quantile",0.9,25100
2024-09-23,"1 wk ahead inc case",2024-09-28,"CZ","quantile",0.95,32047
2024-09-23,"1 wk ahead inc case",2024-09-28,"CZ","quantile",0.975,38045
2024-09-23,"1 wk ahead inc case",2024-09-28,"CZ","quantile",0.99,44275
2024-09-23,"2 wk ahead inc case",2024-10-05,"CZ","point",NA,2834
2024-09-23,"2 wk ahead inc case",2024-10-05,"CZ","quantile",0.01,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"CZ","quantile",0.025,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"CZ","quantile",0.05,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"CZ","quantile",0.1,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"CZ","quantile",0.15,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"CZ","quantile",0.2,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"CZ","quantile",0.25,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"CZ","quantile",0.3,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"CZ","quantile",0.35,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"CZ","quantile",0.4,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"CZ","quantile",0.45,107
2024-09-23,"2 wk ahead inc case",2024-10-05,"CZ","quantile",0.5,2953
2024-09-23,"2 wk ahead inc case",2024-10-05,"CZ","quantile",0.55,6033
2024-09-23,"2 wk ahead inc case",2024-10-05,"CZ","quantile",0.6,8805
2024-09-23,"2 wk ahead inc case",2024-10-05,"CZ","quantile",0.65,12020
2024-09-23,"2 wk ahead inc case",2024-10-05,"CZ","quantile",0.7,15505
2024-09-23,"2 wk ahead inc case",2024-10-05,"CZ","quantile",0.75,19390
2024-09-23,"2 wk ahead inc case",2024-10-05,"CZ","quantile",0.8,23284
2024-09-23,"2 wk ahead inc case",2024-10-05,"CZ","quantile",0.85,27498
2024-09-23,"2 wk ahead inc case",2024-10-05,"CZ","quantile",0.9,33680
2024-09-23,"2 wk ahead inc case",2024-10-05,"CZ","quantile",0.95,42982
2024-09-23,"2 wk ahead inc case",2024-10-05,"CZ","quantile",0.975,50916
2024-09-23,"2 wk ahead inc case",2024-10-05,"CZ","quantile",0.99,58967
2024-09-23,"3 wk ahead inc case",2024-10-12,"CZ","point",NA,2521
2024-09-23,"3 wk ahead inc case",2024-10-12,"CZ","quantile",0.01,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"CZ","quantile",0.025,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"CZ","quantile",0.05,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"CZ","quantile",0.1,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"CZ","quantile",0.15,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"CZ","quantile",0.2,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"CZ","quantile",0.25,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"CZ","quantile",0.3,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"CZ","quantile",0.35,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"CZ","quantile",0.4,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"CZ","quantile",0.45,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"CZ","quantile",0.5,2557
2024-09-23,"3 wk ahead inc case",2024-10-12,"CZ","quantile",0.55,5809
2024-09-23,"3 wk ahead inc case",2024-10-12,"CZ","quantile",0.6,9689
2024-09-23,"3 wk ahead inc case",2024-10-12,"CZ","quantile",0.65,13576
2024-09-23,"3 wk ahead inc case",2024-10-12,"CZ","quantile",0.7,18082
2024-09-23,"3 wk ahead inc case",2024-10-12,"CZ","quantile",0.75,22064
2024-09-23,"3 wk ahead inc case",2024-10-12,"CZ","quantile",0.8,26742
2024-09-23,"3 wk ahead inc case",2024-10-12,"CZ","quantile",0.85,32401
2024-09-23,"3 wk ahead inc case",2024-10-12,"CZ","quantile",0.9,39221
2024-09-23,"3 wk ahead inc case",2024-10-12,"CZ","quantile",0.95,49831
2024-09-23,"3 wk ahead inc case",2024-10-12,"CZ","quantile",0.975,59019
2024-09-23,"3 wk ahead inc case",2024-10-12,"CZ","quantile",0.99,68596
2024-09-23,"0 wk ahead inc case",2024-09-21,"GR","point",NA,3364
2024-09-23,"0 wk ahead inc case",2024-09-21,"GR","quantile",0.01,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"GR","quantile",0.025,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"GR","quantile",0.05,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"GR","quantile",0.1,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"GR","quantile",0.15,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"GR","quantile",0.2,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"GR","quantile",0.25,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"GR","quantile",0.3,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"GR","quantile",0.35,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"GR","quantile",0.4,424
2024-09-23,"0 wk ahead inc case",2024-09-21,"GR","quantile",0.45,1944
2024-09-23,"0 wk ahead inc case",2024-09-21,"GR","quantile",0.5,3443
2024-09-23,"0 wk ahead inc case",2024-09-21,"GR","quantile",0.55,4986
2024-09-23,"0 wk ahead inc case",2024-09-21,"GR","quantile",0.6,6638
2024-09-23,"0 wk ahead inc case",2024-09-21,"GR","quantile",0.65,8250
2024-09-23,"0 wk ahead inc case",2024-09-21,"GR","quantile",0.7,9845
2024-09-23,"0 wk ahead inc case",2024-09-21,"GR","quantile",0.75,11675
2024-09-23,"0 wk ahead inc case",2024-09-21,"GR","quantile",0.8,13629
2024-09-23,"0 wk ahead inc case",2024-09-21,"GR","quantile",0.85,15889
2024-09-23,"0 wk ahead inc case",2024-09-21,"GR","quantile",0.9,18723
2024-09-23,"0 wk ahead inc case",2024-09-21,"GR","quantile",0.95,22646
2024-09-23,"0 wk ahead inc case",2024-09-21,"GR","quantile",0.975,26170
2024-09-23,"0 wk ahead inc case",2024-09-21,"GR","quantile",0.99,30005
2024-09-23,"1 wk ahead inc case",2024-09-28,"GR","point",NA,3559
2024-09-23,"1 wk ahead inc case",2024-09-28,"GR","quantile",0.01,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"GR","quantile",0.025,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"GR","quantile",0.05,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"GR","quantile",0.1,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"GR","quantile",0.15,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"GR","quantile",0.2,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"GR","quantile",0.25,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"GR","quantile",0.3,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"GR","quantile",0.35,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"GR","quantile",0.4,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"GR","quantile",0.45,1226
2024-09-23,"1 wk ahead inc case",2024-09-28,"GR","quantile",0.5,3804
2024-09-23,"1 wk ahead inc case",2024-09-28,"GR","quantile",0.55,6503
2024-09-23,"1 wk ahead inc case",2024-09-28,"GR","quantile",0.6,9333
2024-09-23,"1 wk ahead inc case",2024-09-28,"GR","quantile",0.65,12048
2024-09-23,"1 wk ahead inc case",2024-09-28,"GR","quantile",0.7,14953
2024-09-23,"1 wk ahead inc case",2024-09-28,"GR","quantile",0.75,18071
2024-09-23,"1 wk ahead inc case",2024-09-28,"GR","quantile",0.8,21464
2024-09-23,"1 wk ahead inc case",2024-09-28,"GR","quantile",0.85,25295
2024-09-23,"1 wk ahead inc case",2024-09-28,"GR","quantile",0.9,30149
2024-09-23,"1 wk ahead inc case",2024-09-28,"GR","quantile",0.95,37701
2024-09-23,"1 wk ahead inc case",2024-09-28,"GR","quantile",0.975,43843
2024-09-23,"1 wk ahead inc case",2024-09-28,"GR","quantile",0.99,51505
2024-09-23,"2 wk ahead inc case",2024-10-05,"GR","point",NA,3684
2024-09-23,"2 wk ahead inc case",2024-10-05,"GR","quantile",0.01,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"GR","quantile",0.025,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"GR","quantile",0.05,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"GR","quantile",0.1,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"GR","quantile",0.15,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"GR","quantile",0.2,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"GR","quantile",0.25,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"GR","quantile",0.3,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"GR","quantile",0.35,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"GR","quantile",0.4,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"GR","quantile",0.45,639
2024-09-23,"2 wk ahead inc case",2024-10-05,"GR","quantile",0.5,3735
2024-09-23,"2 wk ahead inc case",2024-10-05,"GR","quantile",0.55,6822
2024-09-23,"2 wk ahead inc case",2024-10-05,"GR","quantile",0.6,10062
2024-09-23,"2 wk ahead inc case",2024-10-05,"GR","quantile",0.65,13335
2024-09-23,"2 wk ahead inc case",2024-10-05,"GR","quantile",0.7,16902
2024-09-23,"2 wk ahead inc case",2024-10-05,"GR","quantile",0.75,20676
2024-09-23,"2 wk ahead inc case",2024-10-05,"GR","quantile",0.8,24693
2024-09-23,"2 wk ahead inc case",2024-10-05,"GR","quantile",0.85,29262
2024-09-23,"2 wk ahead inc case",2024-10-05,"GR","quantile",0.9,35475
2024-09-23,"2 wk ahead inc case",2024-10-05,"GR","quantile",0.95,44618
2024-09-23,"2 wk ahead inc case",2024-10-05,"GR","quantile",0.975,52987
2024-09-23,"2 wk ahead inc case",2024-10-05,"GR","quantile",0.99,62098
2024-09-23,"3 wk ahead inc case",2024-10-12,"GR","point",NA,3764
2024-09-23,"3 wk ahead inc case",2024-10-12,"GR","quantile",0.01,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"GR","quantile",0.025,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"GR","quantile",0.05,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"GR","quantile",0.1,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"GR","quantile",0.15,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"GR","quantile",0.2,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"GR","quantile",0.25,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"GR","quantile",0.3,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"GR","quantile",0.35,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"GR","quantile",0.4,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"GR","quantile",0.45,364
2024-09-23,"3 wk ahead inc case",2024-10-12,"GR","quantile",0.5,3652
2024-09-23,"3 wk ahead inc case",2024-10-12,"GR","quantile",0.55,7235
2024-09-23,"3 wk ahead inc case",2024-10-12,"GR","quantile",0.6,10768
2024-09-23,"3 wk ahead inc case",2024-10-12,"GR","quantile",0.65,14519
2024-09-23,"3 wk ahead inc case",2024-10-12,"GR","quantile",0.7,18101
2024-09-23,"3 wk ahead inc case",2024-10-12,"GR","quantile",0.75,22147
2024-09-23,"3 wk ahead inc case",2024-10-12,"GR","quantile",0.8,26752
2024-09-23,"3 wk ahead inc case",2024-10-12,"GR","quantile",0.85,31870
2024-09-23,"3 wk ahead inc case",2024-10-12,"GR","quantile",0.9,38235
2024-09-23,"3 wk ahead inc case",2024-10-12,"GR","quantile",0.95,48408
2024-09-23,"3 wk ahead inc case",2024-10-12,"GR","quantile",0.975,57962
2024-09-23,"3 wk ahead inc case",2024-10-12,"GR","quantile",0.99,67355
2024-09-23,"0 wk ahead inc case",2024-09-21,"HU","point",NA,624
2024-09-23,"0 wk ahead inc case",2024-09-21,"HU","quantile",0.01,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"HU","quantile",0.025,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"HU","quantile",0.05,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"HU","quantile",0.1,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"HU","quantile",0.15,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"HU","quantile",0.2,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"HU","quantile",0.25,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"HU","quantile",0.3,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"HU","quantile",0.35,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"HU","quantile",0.4,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"HU","quantile",0.45,112
2024-09-23,"0 wk ahead inc case",2024-09-21,"HU","quantile",0.5,614
2024-09-23,"0 wk ahead inc case",2024-09-21,"HU","quantile",0.55,1101
2024-09-23,"0 wk ahead inc case",2024-09-21,"HU","quantile",0.6,1593
2024-09-23,"0 wk ahead inc case",2024-09-21,"HU","quantile",0.65,2130
2024-09-23,"0 wk ahead inc case",2024-09-21,"HU","quantile",0.7,2693
2024-09-23,"0 wk ahead inc case",2024-09-21,"HU","quantile",0.75,3280
2024-09-23,"0 wk ahead inc case",2024-09-21,"HU","quantile",0.8,3966
2024-09-23,"0 wk ahead inc case",2024-09-21,"HU","quantile",0.85,4700
2024-09-23,"0 wk ahead inc case",2024-09-21,"HU","quantile",0.9,5674
2024-09-23,"0 wk ahead inc case",2024-09-21,"HU","quantile",0.95,7050
2024-09-23,"0 wk ahead inc case",2024-09-21,"HU","quantile",0.975,8324
2024-09-23,"0 wk ahead inc case",2024-09-21,"HU","quantile",0.99,9866
2024-09-23,"1 wk ahead inc case",2024-09-28,"HU","point",NA,659
2024-09-23,"1 wk ahead inc case",2024-09-28,"HU","quantile",0.01,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"HU","quantile",0.025,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"HU","quantile",0.05,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"HU","quantile",0.1,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"HU","quantile",0.15,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"HU","quantile",0.2,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"HU","quantile",0.25,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"HU","quantile",0.3,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"HU","quantile",0.35,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"HU","quantile",0.4,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"HU","quantile",0.45,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"HU","quantile",0.5,634
2024-09-23,"1 wk ahead inc case",2024-09-28,"HU","quantile",0.55,1555
2024-09-23,"1 wk ahead inc case",2024-09-28,"HU","quantile",0.6,2579
2024-09-23,"1 wk ahead inc case",2024-09-28,"HU","quantile",0.65,3646
2024-09-23,"1 wk ahead inc case",2024-09-28,"HU","quantile",0.7,4761
2024-09-23,"1 wk ahead inc case",2024-09-28,"HU","quantile",0.75,6001
2024-09-23,"1 wk ahead inc case",2024-09-28,"HU","quantile",0.8,7348
2024-09-23,"1 wk ahead inc case",2024-09-28,"HU","quantile",0.85,8812
2024-09-23,"1 wk ahead inc case",2024-09-28,"HU","quantile",0.9,10656
2024-09-23,"1 wk ahead inc case",2024-09-28,"HU","quantile",0.95,13654
2024-09-23,"1 wk ahead inc case",2024-09-28,"HU","quantile",0.975,15977
2024-09-23,"1 wk ahead inc case",2024-09-28,"HU","quantile",0.99,18746
2024-09-23,"2 wk ahead inc case",2024-10-05,"HU","point",NA,624
2024-09-23,"2 wk ahead inc case",2024-10-05,"HU","quantile",0.01,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"HU","quantile",0.025,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"HU","quantile",0.05,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"HU","quantile",0.1,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"HU","quantile",0.15,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"HU","quantile",0.2,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"HU","quantile",0.25,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"HU","quantile",0.3,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"HU","quantile",0.35,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"HU","quantile",0.4,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"HU","quantile",0.45,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"HU","quantile",0.5,666
2024-09-23,"2 wk ahead inc case",2024-10-05,"HU","quantile",0.55,2076
2024-09-23,"2 wk ahead inc case",2024-10-05,"HU","quantile",0.6,3554
2024-09-23,"2 wk ahead inc case",2024-10-05,"HU","quantile",0.65,5122
2024-09-23,"2 wk ahead inc case",2024-10-05,"HU","quantile",0.7,6591
2024-09-23,"2 wk ahead inc case",2024-10-05,"HU","quantile",0.75,8284
2024-09-23,"2 wk ahead inc case",2024-10-05,"HU","quantile",0.8,10252
2024-09-23,"2 wk ahead inc case",2024-10-05,"HU","quantile",0.85,12499
2024-09-23,"2 wk ahead inc case",2024-10-05,"HU","quantile",0.9,15440
2024-09-23,"2 wk ahead inc case",2024-10-05,"HU","quantile",0.95,19521
2024-09-23,"2 wk ahead inc case",2024-10-05,"HU","quantile",0.975,23331
2024-09-23,"2 wk ahead inc case",2024-10-05,"HU","quantile",0.99,27755
2024-09-23,"3 wk ahead inc case",2024-10-12,"HU","point",NA,546
2024-09-23,"3 wk ahead inc case",2024-10-12,"HU","quantile",0.01,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"HU","quantile",0.025,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"HU","quantile",0.05,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"HU","quantile",0.1,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"HU","quantile",0.15,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"HU","quantile",0.2,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"HU","quantile",0.25,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"HU","quantile",0.3,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"HU","quantile",0.35,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"HU","quantile",0.4,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"HU","quantile",0.45,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"HU","quantile",0.5,630
2024-09-23,"3 wk ahead inc case",2024-10-12,"HU","quantile",0.55,2396
2024-09-23,"3 wk ahead inc case",2024-10-12,"HU","quantile",0.6,4175
2024-09-23,"3 wk ahead inc case",2024-10-12,"HU","quantile",0.65,6020
2024-09-23,"3 wk ahead inc case",2024-10-12,"HU","quantile",0.7,8113
2024-09-23,"3 wk ahead inc case",2024-10-12,"HU","quantile",0.75,10210
2024-09-23,"3 wk ahead inc case",2024-10-12,"HU","quantile",0.8,12417
2024-09-23,"3 wk ahead inc case",2024-10-12,"HU","quantile",0.85,15192
2024-09-23,"3 wk ahead inc case",2024-10-12,"HU","quantile",0.9,18952
2024-09-23,"3 wk ahead inc case",2024-10-12,"HU","quantile",0.95,24321
2024-09-23,"3 wk ahead inc case",2024-10-12,"HU","quantile",0.975,29300
2024-09-23,"3 wk ahead inc case",2024-10-12,"HU","quantile",0.99,34849
2024-09-23,"0 wk ahead inc case",2024-09-21,"LI","point",NA,2
2024-09-23,"0 wk ahead inc case",2024-09-21,"LI","quantile",0.01,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"LI","quantile",0.025,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"LI","quantile",0.05,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"LI","quantile",0.1,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"LI","quantile",0.15,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"LI","quantile",0.2,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"LI","quantile",0.25,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"LI","quantile",0.3,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"LI","quantile",0.35,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"LI","quantile",0.4,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"LI","quantile",0.45,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"LI","quantile",0.5,2
2024-09-23,"0 wk ahead inc case",2024-09-21,"LI","quantile",0.55,9
2024-09-23,"0 wk ahead inc case",2024-09-21,"LI","quantile",0.6,17
2024-09-23,"0 wk ahead inc case",2024-09-21,"LI","quantile",0.65,25
2024-09-23,"0 wk ahead inc case",2024-09-21,"LI","quantile",0.7,34
2024-09-23,"0 wk ahead inc case",2024-09-21,"LI","quantile",0.75,42
2024-09-23,"0 wk ahead inc case",2024-09-21,"LI","quantile",0.8,53
2024-09-23,"0 wk ahead inc case",2024-09-21,"LI","quantile",0.85,64
2024-09-23,"0 wk ahead inc case",2024-09-21,"LI","quantile",0.9,80
2024-09-23,"0 wk ahead inc case",2024-09-21,"LI","quantile",0.95,102
2024-09-23,"0 wk ahead inc case",2024-09-21,"LI","quantile",0.975,122
2024-09-23,"0 wk ahead inc case",2024-09-21,"LI","quantile",0.99,148
2024-09-23,"1 wk ahead inc case",2024-09-28,"LI","point",NA,2
2024-09-23,"1 wk ahead inc case",2024-09-28,"LI","quantile",0.01,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"LI","quantile",0.025,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"LI","quantile",0.05,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"LI","quantile",0.1,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"LI","quantile",0.15,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"LI","quantile",0.2,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"LI","quantile",0.25,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"LI","quantile",0.3,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"LI","quantile",0.35,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"LI","quantile",0.4,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"LI","quantile",0.45,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"LI","quantile",0.5,1
2024-09-23,"1 wk ahead inc case",2024-09-28,"LI","quantile",0.55,13
2024-09-23,"1 wk ahead inc case",2024-09-28,"LI","quantile",0.6,23
2024-09-23,"1 wk ahead inc case",2024-09-28,"LI","quantile",0.65,35
2024-09-23,"1 wk ahead inc case",2024-09-28,"LI","quantile",0.7,47
2024-09-23,"1 wk ahead inc case",2024-09-28,"LI","quantile",0.75,61
2024-09-23,"1 wk ahead inc case",2024-09-28,"LI","quantile",0.8,75
2024-09-23,"1 wk ahead inc case",2024-09-28,"LI","quantile",0.85,92
2024-09-23,"1 wk ahead inc case",2024-09-28,"LI","quantile",0.9,113
2024-09-23,"1 wk ahead inc case",2024-09-28,"LI","quantile",0.95,145
2024-09-23,"1 wk ahead inc case",2024-09-28,"LI","quantile",0.975,178
2024-09-23,"1 wk ahead inc case",2024-09-28,"LI","quantile",0.99,209
2024-09-23,"2 wk ahead inc case",2024-10-05,"LI","point",NA,1
2024-09-23,"2 wk ahead inc case",2024-10-05,"LI","quantile",0.01,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"LI","quantile",0.025,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"LI","quantile",0.05,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"LI","quantile",0.1,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"LI","quantile",0.15,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"LI","quantile",0.2,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"LI","quantile",0.25,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"LI","quantile",0.3,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"LI","quantile",0.35,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"LI","quantile",0.4,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"LI","quantile",0.45,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"LI","quantile",0.5,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"LI","quantile",0.55,14
2024-09-23,"2 wk ahead inc case",2024-10-05,"LI","quantile",0.6,30
2024-09-23,"2 wk ahead inc case",2024-10-05,"LI","quantile",0.65,46
2024-09-23,"2 wk ahead inc case",2024-10-05,"LI","quantile",0.7,63
2024-09-23,"2 wk ahead inc case",2024-10-05,"LI","quantile",0.75,83
2024-09-23,"2 wk ahead inc case",2024-10-05,"LI","quantile",0.8,104
2024-09-23,"2 wk ahead inc case",2024-10-05,"LI","quantile",0.85,128
2024-09-23,"2 wk ahead inc case",2024-10-05,"LI","quantile",0.9,160
2024-09-23,"2 wk ahead inc case",2024-10-05,"LI","quantile",0.95,204
2024-09-23,"2 wk ahead inc case",2024-10-05,"LI","quantile",0.975,244
2024-09-23,"2 wk ahead inc case",2024-10-05,"LI","quantile",0.99,290
2024-09-23,"3 wk ahead inc case",2024-10-12,"LI","point",NA,1
2024-09-23,"3 wk ahead inc case",2024-10-12,"LI","quantile",0.01,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"LI","quantile",0.025,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"LI","quantile",0.05,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"LI","quantile",0.1,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"LI","quantile",0.15,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"LI","quantile",0.2,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"LI","quantile",0.25,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"LI","quantile",0.3,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"LI","quantile",0.35,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"LI","quantile",0.4,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"LI","quantile",0.45,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"LI","quantile",0.5,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"LI","quantile",0.55,18
2024-09-23,"3 wk ahead inc case",2024-10-12,"LI","quantile",0.6,35
2024-09-23,"3 wk ahead inc case",2024-10-12,"LI","quantile",0.65,53
