origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-09-09,hospital admissions,2026-09-20,3,GR,quantile,0.55,16
2026-09-09,hospital admissions,2026-09-20,3,GR,quantile,0.7,16
2026-09-09,hospital admissions,2026-09-20,3,GR,quantile,0.6,16
2026-09-09,hospital admissions,2026-09-20,3,GR,quantile,0.5,15
2026-09-09,hospital admissions,2026-09-20,3,GR,quantile,0.4,15
2026-09-09,hospital admissions,2026-09-20,3,GR,quantile,0.45,15
2026-09-09,hospital admissions,2026-09-20,3,GR,quantile,0.01,12
2026-09-09,hospital admissions,2026-09-20,3,GR,quantile,0.2,14
2026-09-09,hospital admissions,2026-09-20,3,GR,quantile,0.15,13
2026-09-09,hospital admissions,2026-09-20,3,GR,quantile,0.25,14
2026-09-09,hospital admissions,2026-09-20,3,GR,quantile,0.35,15
2026-09-09,hospital admissions,2026-09-20,3,GR,quantile,0.1,13
2026-09-09,hospital admissions,2026-09-20,3,GR,quantile,0.05,12
2026-09-09,hospital admissions,2026-09-20,3,GR,quantile,0.025,12
2026-09-09,hospital admissions,2026-09-06,1,GR,quantile,0.7,17
2026-09-09,hospital admissions,2026-09-20,3,GR,quantile,0.3,14
2026-09-09,hospital admissions,2026-09-06,1,GR,quantile,0.65,16
2026-09-09,hospital admissions,2026-09-20,3,GR,quantile,0.65,16
2026-09-09,hospital admissions,2026-09-06,1,GR,quantile,0.6,16
2026-09-09,hospital admissions,2026-09-20,3,GR,quantile,0.75,17
2026-09-09,hospital admissions,2026-09-20,3,GR,quantile,0.8,17
2026-09-09,hospital admissions,2026-09-06,1,GR,quantile,0.975,24
2026-09-09,hospital admissions,2026-09-06,1,GR,quantile,0.99,26
2026-09-09,hospital admissions,2026-09-27,4,GR,quantile,0.9,24
2026-09-09,hospital admissions,2026-09-27,4,GR,quantile,0.95,25
2026-09-09,hospital admissions,2026-09-06,1,GR,quantile,0.45,15
2026-09-09,hospital admissions,2026-09-06,1,GR,quantile,0.85,19
2026-09-09,hospital admissions,2026-09-06,1,GR,quantile,0.9,20
2026-09-09,hospital admissions,2026-09-06,1,GR,quantile,0.95,22
2026-09-09,hospital admissions,2026-09-27,4,GR,quantile,0.975,27
2026-09-09,hospital admissions,2026-09-06,1,GR,quantile,0.5,15
2026-09-09,hospital admissions,2026-09-06,1,GR,quantile,0.55,16
2026-09-09,hospital admissions,2026-09-06,1,GR,quantile,0.75,18
2026-09-09,hospital admissions,2026-09-06,1,GR,quantile,0.8,18
2026-09-09,hospital admissions,2026-09-06,1,GR,quantile,0.4,14
2026-09-09,hospital admissions,2026-09-27,4,GR,quantile,0.99,29
2026-09-09,hospital admissions,2026-09-20,3,GR,quantile,0.85,18
2026-09-09,hospital admissions,2026-09-20,3,GR,quantile,0.9,18
2026-09-09,hospital admissions,2026-09-20,3,GR,quantile,0.95,19
2026-09-09,hospital admissions,2026-09-06,1,GR,quantile,0.01,9
2026-09-09,hospital admissions,2026-09-06,1,GR,quantile,0.025,9
2026-09-09,hospital admissions,2026-09-06,1,GR,quantile,0.05,10
2026-09-09,hospital admissions,2026-09-20,3,GR,quantile,0.99,21
2026-09-09,hospital admissions,2026-09-06,1,GR,quantile,0.2,12
2026-09-09,hospital admissions,2026-09-06,1,GR,quantile,0.25,13
2026-09-09,hospital admissions,2026-09-06,1,GR,quantile,0.3,13
2026-09-09,hospital admissions,2026-09-06,1,GR,quantile,0.35,14
2026-09-09,hospital admissions,2026-09-13,2,GR,quantile,0.01,13
2026-09-09,hospital admissions,2026-09-13,2,GR,quantile,0.025,13
2026-09-09,hospital admissions,2026-09-13,2,GR,quantile,0.05,14
2026-09-09,hospital admissions,2026-09-13,2,GR,quantile,0.1,14
2026-09-09,hospital admissions,2026-09-13,2,GR,quantile,0.15,14
2026-09-09,hospital admissions,2026-09-13,2,GR,quantile,0.2,15
2026-09-09,hospital admissions,2026-09-27,4,GR,quantile,0.01,12
2026-09-09,hospital admissions,2026-09-27,4,GR,quantile,0.025,13
2026-09-09,hospital admissions,2026-09-27,4,GR,quantile,0.05,13
2026-09-09,hospital admissions,2026-09-27,4,GR,quantile,0.1,14
2026-09-09,hospital admissions,2026-09-27,4,GR,quantile,0.15,15
2026-09-09,hospital admissions,2026-09-27,4,GR,quantile,0.75,21
2026-09-09,hospital admissions,2026-09-27,4,GR,quantile,0.8,22
2026-09-09,hospital admissions,2026-09-27,4,GR,quantile,0.85,22
2026-09-09,hospital admissions,2026-09-20,3,GR,quantile,0.975,20
2026-09-09,hospital admissions,2026-09-06,1,GR,quantile,0.1,11
2026-09-09,hospital admissions,2026-09-06,1,GR,quantile,0.15,12
2026-09-09,hospital admissions,2026-09-27,4,GR,quantile,0.65,20
2026-09-09,hospital admissions,2026-09-13,2,GR,quantile,0.3,15
2026-09-09,hospital admissions,2026-09-27,4,GR,quantile,0.6,19
2026-09-09,hospital admissions,2026-09-27,4,GR,quantile,0.7,20
2026-09-09,hospital admissions,2026-09-27,4,GR,quantile,0.2,16
2026-09-09,hospital admissions,2026-09-27,4,GR,quantile,0.25,16
2026-09-09,hospital admissions,2026-09-27,4,GR,quantile,0.3,17
2026-09-09,hospital admissions,2026-09-13,2,GR,quantile,0.25,15
2026-09-09,hospital admissions,2026-09-27,4,GR,quantile,0.55,19
2026-09-09,hospital admissions,2026-09-27,4,GR,quantile,0.5,18
2026-09-09,hospital admissions,2026-09-13,2,GR,quantile,0.95,17
2026-09-09,hospital admissions,2026-09-13,2,GR,quantile,0.975,17
2026-09-09,hospital admissions,2026-09-13,2,GR,quantile,0.99,18
2026-09-09,hospital admissions,2026-09-27,4,GR,quantile,0.35,17
