"origin_date","target","target_end_date","horizon","location","output_type","output_type_id","value"
2026-02-18,"ARI incidence",2026-02-15,1,"BG","median","",1026.24126570996
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.01",577.204353573873
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.025",641.026159053488
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.05",694.652376493429
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.1",759.910921829421
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.15",808.897703664902
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.2",845.650160833874
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.25",881.223937200496
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.3",913.137323232249
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.35",944.781501473892
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.4",972.115881117162
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.45",999.037783848644
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.5",1026.65828973583
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.55",1053.42774233216
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.6",1082.40502628575
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.65",1111.34014450193
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.7",1144.93786078065
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.75",1180.31364244478
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.8",1219.31075619518
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.85",1267.69882501863
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.9",1326.46507049872
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.95",1418.30645431223
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.975",1499.88066237133
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.99",1591.55374738447
2026-02-18,"ARI incidence",2026-02-22,2,"BG","median","",975.852888924973
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.01",417.183588983411
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.025",482.523250506534
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.05",553.654631859669
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.1",638.909514175017
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.15",700.290862110138
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.2",749.619142656435
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.25",792.269638028663
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.3",829.100185626687
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.35",866.25459373808
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.4",901.850291254044
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.45",936.032641705245
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.5",969.290986068608
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.55",1005.55652841894
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.6",1046.43445418449
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.65",1087.95547940511
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.7",1129.62525210248
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.75",1176.54368546333
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.8",1231.58450430808
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.85",1298.58812736198
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.9",1376.56125925039
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.95",1510.15906329692
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.975",1613.87920744086
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.99",1743.57381554856
2026-02-18,"ARI incidence",2026-03-01,3,"BG","median","",932.168797615615
2026-02-18,"ARI incidence",2026-03-01,3,"BG","quantile","0.01",325.59175427676
2026-02-18,"ARI incidence",2026-03-01,3,"BG","quantile","0.025",391.505340133021
2026-02-18,"ARI incidence",2026-03-01,3,"BG","quantile","0.05",458.933118076707
2026-02-18,"ARI incidence",2026-03-01,3,"BG","quantile","0.1",550.959998753293
2026-02-18,"ARI incidence",2026-03-01,3,"BG","quantile","0.15",616.218359474554
2026-02-18,"ARI incidence",2026-03-01,3,"BG","quantile","0.2",673.016323645925
2026-02-18,"ARI incidence",2026-03-01,3,"BG","quantile","0.25",719.6542988596
2026-02-18,"ARI incidence",2026-03-01,3,"BG","quantile","0.3",764.03699931289
2026-02-18,"ARI incidence",2026-03-01,3,"BG","quantile","0.35",803.750263737181
2026-02-18,"ARI incidence",2026-03-01,3,"BG","quantile","0.4",844.319435253923
2026-02-18,"ARI incidence",2026-03-01,3,"BG","quantile","0.45",886.356742335726
2026-02-18,"ARI incidence",2026-03-01,3,"BG","quantile","0.5",924.837283642646
2026-02-18,"ARI incidence",2026-03-01,3,"BG","quantile","0.55",965.405647218076
2026-02-18,"ARI incidence",2026-03-01,3,"BG","quantile","0.6",1014.23451496989
2026-02-18,"ARI incidence",2026-03-01,3,"BG","quantile","0.65",1061.90797580559
2026-02-18,"ARI incidence",2026-03-01,3,"BG","quantile","0.7",1113.7226678636
2026-02-18,"ARI incidence",2026-03-01,3,"BG","quantile","0.75",1171.57560821666
2026-02-18,"ARI incidence",2026-03-01,3,"BG","quantile","0.8",1234.90534641893
2026-02-18,"ARI incidence",2026-03-01,3,"BG","quantile","0.85",1309.58942666817
2026-02-18,"ARI incidence",2026-03-01,3,"BG","quantile","0.9",1399.90660280087
2026-02-18,"ARI incidence",2026-03-01,3,"BG","quantile","0.95",1548.67983330407
2026-02-18,"ARI incidence",2026-03-01,3,"BG","quantile","0.975",1681.61232182628
2026-02-18,"ARI incidence",2026-03-01,3,"BG","quantile","0.99",1846.42433628595
2026-02-18,"ARI incidence",2026-03-08,4,"BG","median","",894.213698100799
2026-02-18,"ARI incidence",2026-03-08,4,"BG","quantile","0.01",252.513147775906
2026-02-18,"ARI incidence",2026-03-08,4,"BG","quantile","0.025",332.343234054538
2026-02-18,"ARI incidence",2026-03-08,4,"BG","quantile","0.05",400.254107253071
2026-02-18,"ARI incidence",2026-03-08,4,"BG","quantile","0.1",491.818002698991
2026-02-18,"ARI incidence",2026-03-08,4,"BG","quantile","0.15",564.19516274518
2026-02-18,"ARI incidence",2026-03-08,4,"BG","quantile","0.2",620.982179820634
2026-02-18,"ARI incidence",2026-03-08,4,"BG","quantile","0.25",670.328721430365
2026-02-18,"ARI incidence",2026-03-08,4,"BG","quantile","0.3",716.178948987184
2026-02-18,"ARI incidence",2026-03-08,4,"BG","quantile","0.35",759.284412675923
2026-02-18,"ARI incidence",2026-03-08,4,"BG","quantile","0.4",803.696323852059
2026-02-18,"ARI incidence",2026-03-08,4,"BG","quantile","0.45",844.069796056744
2026-02-18,"ARI incidence",2026-03-08,4,"BG","quantile","0.5",891.431800437752
2026-02-18,"ARI incidence",2026-03-08,4,"BG","quantile","0.55",937.334450820077
2026-02-18,"ARI incidence",2026-03-08,4,"BG","quantile","0.6",985.105872365805
2026-02-18,"ARI incidence",2026-03-08,4,"BG","quantile","0.65",1031.05361459412
2026-02-18,"ARI incidence",2026-03-08,4,"BG","quantile","0.7",1088.99114867438
2026-02-18,"ARI incidence",2026-03-08,4,"BG","quantile","0.75",1150.84447337622
2026-02-18,"ARI incidence",2026-03-08,4,"BG","quantile","0.8",1216.00231484409
2026-02-18,"ARI incidence",2026-03-08,4,"BG","quantile","0.85",1299.63922282257
2026-02-18,"ARI incidence",2026-03-08,4,"BG","quantile","0.9",1401.9267396179
2026-02-18,"ARI incidence",2026-03-08,4,"BG","quantile","0.95",1560.01524928367
2026-02-18,"ARI incidence",2026-03-08,4,"BG","quantile","0.975",1705.75061997746
2026-02-18,"ARI incidence",2026-03-08,4,"BG","quantile","0.99",1907.92472531683
2026-02-18,"ARI incidence",2026-02-15,1,"CY","median","",14384.7744307633
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.01",9694.87655905864
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.025",10421.6965443717
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.05",10997.2859794896
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.1",11749.1661881099
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.15",12251.3268009825
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.2",12648.328793006
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.25",12977.0152440948
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.3",13291.7366293926
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.35",13565.9814883628
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.4",13851.0536936515
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.45",14100.6498805018
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.5",14368.9036638368
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.55",14644.092703482
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.6",14913.7273593419
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.65",15221.1643784286
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.7",15537.3633345623
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.75",15873.2226647855
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.8",16269.4767589463
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.85",16735.2472144714
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.9",17329.5491011271
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.95",18124.948402291
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.975",18837.4638285346
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.99",19761.375781671
2026-02-18,"ARI incidence",2026-02-22,2,"CY","median","",14455.653690624
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.01",8412.34529028538
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.025",9356.49658217253
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.05",10121.6037209999
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.1",11006.911567441
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.15",11625.2100888195
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.2",12159.1076143335
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.25",12589.7199526103
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.3",12998.1255073301
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.35",13362.7272605112
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.4",13749.0486290152
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.45",14091.4516733574
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.5",14441.9546628674
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.55",14826.6534397905
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.6",15250.4061712077
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.65",15626.6456738428
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.7",16048.7196763993
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.75",16526.0646450298
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.8",17048.1643494673
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.85",17640.7100549012
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.9",18467.7027769051
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.95",19749.9269491191
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.975",20854.8177653211
2026-02-18,"ARI incidence",2026-02-22,2,"CY","quantile","0.99",22049.1966179072
2026-02-18,"ARI incidence",2026-03-01,3,"CY","median","",14514.8883297615
2026-02-18,"ARI incidence",2026-03-01,3,"CY","quantile","0.01",7743.26906680188
2026-02-18,"ARI incidence",2026-03-01,3,"CY","quantile","0.025",8671.95950726961
2026-02-18,"ARI incidence",2026-03-01,3,"CY","quantile","0.05",9571.39771086092
2026-02-18,"ARI incidence",2026-03-01,3,"CY","quantile","0.1",10596.5635752966
2026-02-18,"ARI incidence",2026-03-01,3,"CY","quantile","0.15",11364.351289239
2026-02-18,"ARI incidence",2026-03-01,3,"CY","quantile","0.2",11906.0644230151
2026-02-18,"ARI incidence",2026-03-01,3,"CY","quantile","0.25",12406.0531384959
2026-02-18,"ARI incidence",2026-03-01,3,"CY","quantile","0.3",12873.8076425358
2026-02-18,"ARI incidence",2026-03-01,3,"CY","quantile","0.35",13305.9749091041
2026-02-18,"ARI incidence",2026-03-01,3,"CY","quantile","0.4",13715.2368115659
2026-02-18,"ARI incidence",2026-03-01,3,"CY","quantile","0.45",14166.8706147859
2026-02-18,"ARI incidence",2026-03-01,3,"CY","quantile","0.5",14550.840649914
2026-02-18,"ARI incidence",2026-03-01,3,"CY","quantile","0.55",14961.0902122062
2026-02-18,"ARI incidence",2026-03-01,3,"CY","quantile","0.6",15370.8571258074
2026-02-18,"ARI incidence",2026-03-01,3,"CY","quantile","0.65",15845.8651283824
2026-02-18,"ARI incidence",2026-03-01,3,"CY","quantile","0.7",16333.7177990693
2026-02-18,"ARI incidence",2026-03-01,3,"CY","quantile","0.75",16852.8335723747
2026-02-18,"ARI incidence",2026-03-01,3,"CY","quantile","0.8",17448.9411341044
2026-02-18,"ARI incidence",2026-03-01,3,"CY","quantile","0.85",18205.072384364
2026-02-18,"ARI incidence",2026-03-01,3,"CY","quantile","0.9",19115.0322768634
2026-02-18,"ARI incidence",2026-03-01,3,"CY","quantile","0.95",20613.909225235
2026-02-18,"ARI incidence",2026-03-01,3,"CY","quantile","0.975",21826.1018891823
2026-02-18,"ARI incidence",2026-03-01,3,"CY","quantile","0.99",23286.0442681743
2026-02-18,"ARI incidence",2026-03-08,4,"CY","median","",14564.372717698
2026-02-18,"ARI incidence",2026-03-08,4,"CY","quantile","0.01",7319.65683231831
2026-02-18,"ARI incidence",2026-03-08,4,"CY","quantile","0.025",8218.02792014901
2026-02-18,"ARI incidence",2026-03-08,4,"CY","quantile","0.05",9197.64336337711
2026-02-18,"ARI incidence",2026-03-08,4,"CY","quantile","0.1",10333.1220709615
2026-02-18,"ARI incidence",2026-03-08,4,"CY","quantile","0.15",11069.5349854198
2026-02-18,"ARI incidence",2026-03-08,4,"CY","quantile","0.2",11720.2596326933
2026-02-18,"ARI incidence",2026-03-08,4,"CY","quantile","0.25",12246.977991563
2026-02-18,"ARI incidence",2026-03-08,4,"CY","quantile","0.3",12785.2094717454
2026-02-18,"ARI incidence",2026-03-08,4,"CY","quantile","0.35",13257.5574774304
2026-02-18,"ARI incidence",2026-03-08,4,"CY","quantile","0.4",13680.5887238741
2026-02-18,"ARI incidence",2026-03-08,4,"CY","quantile","0.45",14119.0791952279
2026-02-18,"ARI incidence",2026-03-08,4,"CY","quantile","0.5",14579.8095282039
2026-02-18,"ARI incidence",2026-03-08,4,"CY","quantile","0.55",15045.2005349371
2026-02-18,"ARI incidence",2026-03-08,4,"CY","quantile","0.6",15502.4580624668
2026-02-18,"ARI incidence",2026-03-08,4,"CY","quantile","0.65",16011.7043142137
2026-02-18,"ARI incidence",2026-03-08,4,"CY","quantile","0.7",16526.1187997211
2026-02-18,"ARI incidence",2026-03-08,4,"CY","quantile","0.75",17099.5045704947
2026-02-18,"ARI incidence",2026-03-08,4,"CY","quantile","0.8",17778.9627149146
2026-02-18,"ARI incidence",2026-03-08,4,"CY","quantile","0.85",18664.6293032455
2026-02-18,"ARI incidence",2026-03-08,4,"CY","quantile","0.9",19669.6254891658
2026-02-18,"ARI incidence",2026-03-08,4,"CY","quantile","0.95",21288.4883508654
2026-02-18,"ARI incidence",2026-03-08,4,"CY","quantile","0.975",22761.7111856584
2026-02-18,"ARI incidence",2026-03-08,4,"CY","quantile","0.99",24626.9291192661
2026-02-18,"ARI incidence",2026-02-15,1,"CZ","median","",1176.8577951746
2026-02-18,"ARI incidence",2026-02-15,1,"CZ","quantile","0.01",818.979964582178
2026-02-18,"ARI incidence",2026-02-15,1,"CZ","quantile","0.025",869.980381232744
2026-02-18,"ARI incidence",2026-02-15,1,"CZ","quantile","0.05",914.130483160808
2026-02-18,"ARI incidence",2026-02-15,1,"CZ","quantile","0.1",970.744931741255
2026-02-18,"ARI incidence",2026-02-15,1,"CZ","quantile","0.15",1009.7992161268
2026-02-18,"ARI incidence",2026-02-15,1,"CZ","quantile","0.2",1041.04350750549
2026-02-18,"ARI incidence",2026-02-15,1,"CZ","quantile","0.25",1068.09741004029
2026-02-18,"ARI incidence",2026-02-15,1,"CZ","quantile","0.3",1090.76100201734
2026-02-18,"ARI incidence",2026-02-15,1,"CZ","quantile","0.35",1113.11485796633
