origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-02-11,ARI incidence,2026-02-08,1,BG,quantile,0.99,1884.6771225356567
2026-02-11,ARI incidence,2026-02-08,1,BG,quantile,0.95,1728.0528773709223
2026-02-11,ARI incidence,2026-02-08,1,BG,quantile,0.9,1651.0719284671823
2026-02-11,ARI incidence,2026-02-08,1,BG,quantile,0.01,1023.0550221502858
2026-02-11,ARI incidence,2026-02-08,1,BG,quantile,0.25,1271.7865902606027
2026-02-11,ARI incidence,2026-02-08,1,BG,quantile,0.85,1593.3311944072877
2026-02-11,ARI incidence,2026-02-08,1,BG,quantile,0.975,1795.5174759320055
2026-02-11,ARI incidence,2026-02-08,1,BG,quantile,0.7,1489.0617923070095
2026-02-11,ARI incidence,2026-02-08,1,BG,quantile,0.3,1297.554541812861
2026-02-11,ARI incidence,2026-02-08,1,BG,quantile,0.4,1345.1691073439456
2026-02-11,ARI incidence,2026-02-08,1,BG,quantile,0.025,1067.1249804631184
2026-02-11,ARI incidence,2026-02-08,1,BG,quantile,0.75,1521.0623585088533
2026-02-11,ARI incidence,2026-02-08,1,BG,quantile,0.8,1554.8929286914613
2026-02-11,ARI incidence,2026-02-08,1,BG,quantile,0.05,1116.4598458956123
2026-02-11,ARI incidence,2026-02-08,1,BG,quantile,0.45,1368.0332531655122
2026-02-11,ARI incidence,2026-02-08,1,BG,quantile,0.35,1322.2264679253985
2026-02-11,ARI incidence,2026-02-08,1,BG,quantile,0.2,1244.4280223621038
2026-02-11,ARI incidence,2026-02-08,1,BG,quantile,0.1,1170.4397292095546
2026-02-11,ARI incidence,2026-02-08,1,BG,quantile,0.5,1390.2781385701687
2026-02-11,ARI incidence,2026-02-08,1,BG,quantile,0.6,1437.2988443806084
2026-02-11,ARI incidence,2026-02-08,1,BG,quantile,0.65,1462.0823562109235
2026-02-11,ARI incidence,2026-02-08,1,BG,quantile,0.55,1411.8961367652091
2026-02-11,ARI incidence,2026-02-08,1,BG,quantile,0.15,1212.1381690369049
2026-02-11,ARI incidence,2026-02-08,1,BG,median,,1390.2781385701687
2026-02-11,ARI incidence,2026-02-15,2,BG,quantile,0.99,1650.2243409060845
2026-02-11,ARI incidence,2026-02-15,2,BG,quantile,0.975,1617.0021839799144
2026-02-11,ARI incidence,2026-02-15,2,BG,quantile,0.65,1496.7468552936425
2026-02-11,ARI incidence,2026-02-15,2,BG,quantile,0.55,1476.9982417581482
2026-02-11,ARI incidence,2026-02-15,2,BG,quantile,0.6,1486.4050190789696
2026-02-11,ARI incidence,2026-02-15,2,BG,quantile,0.35,1439.9682991643976
2026-02-11,ARI incidence,2026-02-15,2,BG,quantile,0.85,1546.1446228730167
2026-02-11,ARI incidence,2026-02-15,2,BG,quantile,0.9,1565.7677650700598
2026-02-11,ARI incidence,2026-02-15,2,BG,quantile,0.5,1467.2969272885157
2026-02-11,ARI incidence,2026-02-15,2,BG,quantile,0.45,1458.9531328632784
2026-02-11,ARI incidence,2026-02-15,2,BG,quantile,0.4,1449.4326300447287
2026-02-11,ARI incidence,2026-02-15,2,BG,quantile,0.1,1376.2927082038805
2026-02-11,ARI incidence,2026-02-15,2,BG,quantile,0.3,1429.6314444211946
2026-02-11,ARI incidence,2026-02-15,2,BG,quantile,0.95,1593.0330321580348
2026-02-11,ARI incidence,2026-02-15,2,BG,quantile,0.8,1531.2587020997298
2026-02-11,ARI incidence,2026-02-15,2,BG,quantile,0.05,1353.4364875676656
