"origin_date","target","target_end_date","horizon","location","output_type","output_type_id","value"
2026-08-19,"ARI incidence",2026-08-16,1,"BE","median","",232.863806930066
2026-08-19,"ARI incidence",2026-08-16,1,"BE","quantile","0.01",73.9951347821669
2026-08-19,"ARI incidence",2026-08-16,1,"BE","quantile","0.025",93.4163944774392
2026-08-19,"ARI incidence",2026-08-16,1,"BE","quantile","0.05",111.425821668028
2026-08-19,"ARI incidence",2026-08-16,1,"BE","quantile","0.1",135.520121118204
2026-08-19,"ARI incidence",2026-08-16,1,"BE","quantile","0.15",151.859646389405
2026-08-19,"ARI incidence",2026-08-16,1,"BE","quantile","0.2",166.382979744359
2026-08-19,"ARI incidence",2026-08-16,1,"BE","quantile","0.25",178.026068265151
2026-08-19,"ARI incidence",2026-08-16,1,"BE","quantile","0.3",188.675943242409
2026-08-19,"ARI incidence",2026-08-16,1,"BE","quantile","0.35",200.77961067528
2026-08-19,"ARI incidence",2026-08-16,1,"BE","quantile","0.4",212.472746447023
2026-08-19,"ARI incidence",2026-08-16,1,"BE","quantile","0.45",222.961699959522
2026-08-19,"ARI incidence",2026-08-16,1,"BE","quantile","0.5",233.686704471649
2026-08-19,"ARI incidence",2026-08-16,1,"BE","quantile","0.55",244.348574680678
2026-08-19,"ARI incidence",2026-08-16,1,"BE","quantile","0.6",255.785655319356
2026-08-19,"ARI incidence",2026-08-16,1,"BE","quantile","0.65",268.157808602317
2026-08-19,"ARI incidence",2026-08-16,1,"BE","quantile","0.7",281.712194836959
2026-08-19,"ARI incidence",2026-08-16,1,"BE","quantile","0.75",297.213879865877
2026-08-19,"ARI incidence",2026-08-16,1,"BE","quantile","0.8",314.205218969657
2026-08-19,"ARI incidence",2026-08-16,1,"BE","quantile","0.85",333.323991896555
2026-08-19,"ARI incidence",2026-08-16,1,"BE","quantile","0.9",359.358406548638
2026-08-19,"ARI incidence",2026-08-16,1,"BE","quantile","0.95",399.398424969788
2026-08-19,"ARI incidence",2026-08-16,1,"BE","quantile","0.975",436.279625900636
2026-08-19,"ARI incidence",2026-08-16,1,"BE","quantile","0.99",481.434738644408
2026-08-19,"ARI incidence",2026-08-23,2,"BE","median","",267.111169748431
2026-08-19,"ARI incidence",2026-08-23,2,"BE","quantile","0.01",54.747401301221
2026-08-19,"ARI incidence",2026-08-23,2,"BE","quantile","0.025",78.1477051719054
2026-08-19,"ARI incidence",2026-08-23,2,"BE","quantile","0.05",100.422190257644
2026-08-19,"ARI incidence",2026-08-23,2,"BE","quantile","0.1",131.818963081698
2026-08-19,"ARI incidence",2026-08-23,2,"BE","quantile","0.15",153.044644084689
2026-08-19,"ARI incidence",2026-08-23,2,"BE","quantile","0.2",171.915488322367
2026-08-19,"ARI incidence",2026-08-23,2,"BE","quantile","0.25",190.404678012334
2026-08-19,"ARI incidence",2026-08-23,2,"BE","quantile","0.3",206.927549675839
2026-08-19,"ARI incidence",2026-08-23,2,"BE","quantile","0.35",222.96894000319
2026-08-19,"ARI incidence",2026-08-23,2,"BE","quantile","0.4",237.587379019017
2026-08-19,"ARI incidence",2026-08-23,2,"BE","quantile","0.45",253.291076058554
