origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2024-12-25,ILI incidence,2024-12-22,1,AT,quantile,0.15,1645.9591449038749
2024-12-25,ILI incidence,2024-12-22,1,AT,quantile,0.05,1549.859763291169
2024-12-25,ILI incidence,2024-12-22,1,AT,quantile,0.1,1605.4468076236972
2024-12-25,ILI incidence,2024-12-22,1,AT,quantile,0.025,1502.1062282471482
2024-12-25,ILI incidence,2024-12-22,1,AT,quantile,0.2,1677.9054679308215
2024-12-25,ILI incidence,2024-12-22,1,AT,quantile,0.25,1707.8708023256272
2024-12-25,ILI incidence,2024-12-22,1,AT,quantile,0.4,1783.6075243330868
2024-12-25,ILI incidence,2024-12-22,1,AT,quantile,0.01,1453.3505371148801
2024-12-25,ILI incidence,2024-12-22,1,AT,quantile,0.35,1759.4657790496783
2024-12-25,ILI incidence,2024-12-22,1,AT,quantile,0.3,1733.6331070895458
2024-12-25,ILI incidence,2024-12-22,1,AT,quantile,0.45,1806.0821862142145
2024-12-25,ILI incidence,2024-12-22,1,AT,quantile,0.55,1852.2369806115491
2024-12-25,ILI incidence,2024-12-22,1,AT,quantile,0.8,1992.1157553057233
2024-12-25,ILI incidence,2024-12-22,1,AT,quantile,0.75,1958.1324004732853
2024-12-25,ILI incidence,2024-12-22,1,AT,quantile,0.85,2029.0001637633363
2024-12-25,ILI incidence,2024-12-22,1,AT,quantile,0.5,1829.025733108228
2024-12-25,ILI incidence,2024-12-22,1,AT,quantile,0.6,1875.9291328088686
2024-12-25,ILI incidence,2024-12-22,1,AT,quantile,0.65,1901.1697384404602
2024-12-25,ILI incidence,2024-12-22,1,AT,quantile,0.7,1929.4065415110774
2024-12-25,ILI incidence,2024-12-22,1,AT,quantile,0.9,2076.3421648358044
2024-12-25,ILI incidence,2024-12-22,1,AT,quantile,0.95,2157.161971578358
2024-12-25,ILI incidence,2024-12-22,1,AT,quantile,0.975,2221.9368032154734
2024-12-25,ILI incidence,2024-12-22,1,AT,quantile,0.99,2318.413545792628
2024-12-25,ILI incidence,2024-12-22,1,AT,median,,1829.025733108228
2024-12-25,ILI incidence,2024-12-29,2,AT,quantile,0.2,1610.4121629693557
2024-12-25,ILI incidence,2024-12-29,2,AT,quantile,0.25,1644.8562837130826
2024-12-25,ILI incidence,2024-12-29,2,AT,quantile,0.15,1573.8080881030396
2024-12-25,ILI incidence,2024-12-29,2,AT,quantile,0.1,1520.9656346035122
2024-12-25,ILI incidence,2024-12-29,2,AT,quantile,0.99,2427.6038407979163
2024-12-25,ILI incidence,2024-12-29,2,AT,quantile,0.025,1401.9398129280207
2024-12-25,ILI incidence,2024-12-29,2,AT,quantile,0.05,1455.4077823267476
2024-12-25,ILI incidence,2024-12-29,2,AT,quantile,0.01,1343.815398219249
2024-12-25,ILI incidence,2024-12-29,2,AT,quantile,0.75,1960.0156213592854
2024-12-25,ILI incidence,2024-12-29,2,AT,quantile,0.3,1677.3660884448411
2024-12-25,ILI incidence,2024-12-29,2,AT,quantile,0.35,1707.6454360718808
2024-12-25,ILI incidence,2024-12-29,2,AT,quantile,0.7,1922.6065479269155
2024-12-25,ILI incidence,2024-12-29,2,AT,quantile,0.8,2002.82619452393
2024-12-25,ILI incidence,2024-12-29,2,AT,quantile,0.85,2052.6922431201633
2024-12-25,ILI incidence,2024-12-29,2,AT,quantile,0.5,1796.2192999230379
2024-12-25,ILI incidence,2024-12-29,2,AT,quantile,0.55,1825.065478059972
2024-12-25,ILI incidence,2024-12-29,2,AT,quantile,0.4,1735.7129136479846
2024-12-25,ILI incidence,2024-12-29,2,AT,quantile,0.45,1764.7782921683279
2024-12-25,ILI incidence,2024-12-29,2,AT,quantile,0.6,1855.5444487818045
2024-12-25,ILI incidence,2024-12-29,2,AT,quantile,0.9,2118.9758478358567
2024-12-25,ILI incidence,2024-12-29,2,AT,quantile,0.975,2313.3551854829084
2024-12-25,ILI incidence,2024-12-29,2,AT,quantile,0.65,1888.2744662930868
2024-12-25,ILI incidence,2024-12-29,2,AT,quantile,0.95,2219.081338925549
2024-12-25,ILI incidence,2024-12-29,2,AT,median,,1796.2192999230379
2024-12-25,ILI incidence,2025-01-05,3,AT,quantile,0.95,4299.883565277877
2024-12-25,ILI incidence,2025-01-05,3,AT,quantile,0.01,1350.46421283999
2024-12-25,ILI incidence,2025-01-05,3,AT,quantile,0.9,3857.349885551972
2024-12-25,ILI incidence,2025-01-05,3,AT,quantile,0.975,4659.736113548063
2024-12-25,ILI incidence,2025-01-05,3,AT,quantile,0.025,1517.146658092458
2024-12-25,ILI incidence,2025-01-05,3,AT,quantile,0.85,3596.0426562547523
2024-12-25,ILI incidence,2025-01-05,3,AT,quantile,0.99,5238.418939572819
2024-12-25,ILI incidence,2025-01-05,3,AT,quantile,0.05,1662.9126343291334
2024-12-25,ILI incidence,2025-01-05,3,AT,quantile,0.1,1843.8716114995364
2024-12-25,ILI incidence,2025-01-05,3,AT,quantile,0.8,3399.6674635356826
2024-12-25,ILI incidence,2025-01-05,3,AT,quantile,0.25,2203.292338627956
2024-12-25,ILI incidence,2025-01-05,3,AT,quantile,0.3,2306.2582836640618
2024-12-25,ILI incidence,2025-01-05,3,AT,quantile,0.2,2109.0579967562717
2024-12-25,ILI incidence,2025-01-05,3,AT,quantile,0.15,1987.8989274249018
2024-12-25,ILI incidence,2025-01-05,3,AT,quantile,0.35,2397.1883724774184
2024-12-25,ILI incidence,2025-01-05,3,AT,quantile,0.55,2776.445908370998
2024-12-25,ILI incidence,2025-01-05,3,AT,quantile,0.4,2492.078192244477
2024-12-25,ILI incidence,2025-01-05,3,AT,quantile,0.75,3235.5902968116334
2024-12-25,ILI incidence,2025-01-05,3,AT,quantile,0.5,2681.9521334099827
2024-12-25,ILI incidence,2025-01-05,3,AT,quantile,0.7,3100.393735434764
2024-12-25,ILI incidence,2025-01-05,3,AT,quantile,0.65,2983.7657112466404
2024-12-25,ILI incidence,2025-01-05,3,AT,quantile,0.6,2880.7517728565563
2024-12-25,ILI incidence,2025-01-05,3,AT,quantile,0.45,2588.861786090524
2024-12-25,ILI incidence,2025-01-05,3,AT,median,,2681.9521334099827
2024-12-25,ILI incidence,2025-01-12,4,AT,quantile,0.85,2965.4519356491605
2024-12-25,ILI incidence,2025-01-12,4,AT,quantile,0.99,4277.717893047929
2024-12-25,ILI incidence,2025-01-12,4,AT,quantile,0.975,3822.985939648088
2024-12-25,ILI incidence,2025-01-12,4,AT,quantile,0.9,3159.8428880527736
2024-12-25,ILI incidence,2025-01-12,4,AT,quantile,0.95,3495.0162657607925
2024-12-25,ILI incidence,2025-01-12,4,AT,quantile,0.8,2805.5824639577813
2024-12-25,ILI incidence,2025-01-12,4,AT,quantile,0.6,2392.357650092395
2024-12-25,ILI incidence,2025-01-12,4,AT,quantile,0.75,2688.141828054927
2024-12-25,ILI incidence,2025-01-12,4,AT,quantile,0.65,2484.979583086742
2024-12-25,ILI incidence,2025-01-12,4,AT,quantile,0.7,2577.8867796981103
2024-12-25,ILI incidence,2025-01-12,4,AT,quantile,0.5,2224.4681312375724
2024-12-25,ILI incidence,2025-01-12,4,AT,quantile,0.25,1833.732172700321
2024-12-25,ILI incidence,2025-01-12,4,AT,quantile,0.55,2304.4235806991983
2024-12-25,ILI incidence,2025-01-12,4,AT,quantile,0.2,1752.5652550705356
2024-12-25,ILI incidence,2025-01-12,4,AT,quantile,0.45,2149.315313822235
2024-12-25,ILI incidence,2025-01-12,4,AT,quantile,0.15,1665.8095888950295
2024-12-25,ILI incidence,2025-01-12,4,AT,quantile,0.35,1993.426366496547
2024-12-25,ILI incidence,2025-01-12,4,AT,quantile,0.025,1266.9699926683968
2024-12-25,ILI incidence,2025-01-12,4,AT,quantile,0.4,2073.66457698556
2024-12-25,ILI incidence,2025-01-12,4,AT,quantile,0.05,1396.9757067684598
2024-12-25,ILI incidence,2025-01-12,4,AT,quantile,0.1,1551.9562708698659
2024-12-25,ILI incidence,2025-01-12,4,AT,quantile,0.3,1915.3638393376061
2024-12-25,ILI incidence,2025-01-12,4,AT,quantile,0.01,1158.4835869178207
2024-12-25,ILI incidence,2025-01-12,4,AT,median,,2224.4681312375724
2024-12-25,ILI incidence,2024-12-22,1,BE,quantile,0.15,236.17891521745815
2024-12-25,ILI incidence,2024-12-22,1,BE,quantile,0.9,523.4771232029684
2024-12-25,ILI incidence,2024-12-22,1,BE,quantile,0.99,735.6271871799948
2024-12-25,ILI incidence,2024-12-22,1,BE,quantile,0.975,657.895901585996
2024-12-25,ILI incidence,2024-12-22,1,BE,quantile,0.95,595.748946493391
2024-12-25,ILI incidence,2024-12-22,1,BE,quantile,0.5,337.4447675225699
2024-12-25,ILI incidence,2024-12-22,1,BE,quantile,0.4,307.96265307905037
2024-12-25,ILI incidence,2024-12-22,1,BE,quantile,0.45,322.46178842369454
2024-12-25,ILI incidence,2024-12-22,1,BE,quantile,0.85,483.6541717853382
2024-12-25,ILI incidence,2024-12-22,1,BE,quantile,0.35,294.6914790138016
2024-12-25,ILI incidence,2024-12-22,1,BE,quantile,0.1,216.91054274290104
2024-12-25,ILI incidence,2024-12-22,1,BE,quantile,0.2,253.31929365097545
2024-12-25,ILI incidence,2024-12-22,1,BE,quantile,0.55,352.1840275908178
2024-12-25,ILI incidence,2024-12-22,1,BE,quantile,0.6,368.4023732406219
2024-12-25,ILI incidence,2024-12-22,1,BE,quantile,0.05,191.4432661458653
2024-12-25,ILI incidence,2024-12-22,1,BE,quantile,0.75,426.15339297752934
2024-12-25,ILI incidence,2024-12-22,1,BE,quantile,0.25,268.13679470263986
2024-12-25,ILI incidence,2024-12-22,1,BE,quantile,0.3,282.0182809328312
2024-12-25,ILI incidence,2024-12-22,1,BE,quantile,0.8,452.50776280939704
2024-12-25,ILI incidence,2024-12-22,1,BE,quantile,0.7,405.5230231089348
2024-12-25,ILI incidence,2024-12-22,1,BE,quantile,0.65,386.2920717217802
2024-12-25,ILI incidence,2024-12-22,1,BE,quantile,0.025,172.17208762991433
2024-12-25,ILI incidence,2024-12-22,1,BE,quantile,0.01,149.886220701371
2024-12-25,ILI incidence,2024-12-22,1,BE,median,,337.4447675225699
2024-12-25,ILI incidence,2024-12-29,2,BE,quantile,0.3,310.0967815506218
2024-12-25,ILI incidence,2024-12-29,2,BE,quantile,0.5,371.6124235176659
2024-12-25,ILI incidence,2024-12-29,2,BE,quantile,0.2,278.568645454023
2024-12-25,ILI incidence,2024-12-29,2,BE,quantile,0.25,295.3039795497582
2024-12-25,ILI incidence,2024-12-29,2,BE,quantile,0.35,325.97340750448683
2024-12-25,ILI incidence,2024-12-29,2,BE,quantile,0.4,341.25953518789686
2024-12-25,ILI incidence,2024-12-29,2,BE,quantile,0.55,387.4443411234827
2024-12-25,ILI incidence,2024-12-29,2,BE,quantile,0.15,261.73024570140353
2024-12-25,ILI incidence,2024-12-29,2,BE,quantile,0.45,356.06012058601823
2024-12-25,ILI incidence,2024-12-29,2,BE,quantile,0.025,191.5646372852103
2024-12-25,ILI incidence,2024-12-29,2,BE,quantile,0.6,406.039948783358
2024-12-25,ILI incidence,2024-12-29,2,BE,quantile,0.75,468.8632524587105
2024-12-25,ILI incidence,2024-12-29,2,BE,quantile,0.9,576.7322305449748
2024-12-25,ILI incidence,2024-12-29,2,BE,quantile,0.99,827.8293982942772
2024-12-25,ILI incidence,2024-12-29,2,BE,quantile,0.95,653.6537047125446
2024-12-25,ILI incidence,2024-12-29,2,BE,quantile,0.01,168.04674611707833
2024-12-25,ILI incidence,2024-12-29,2,BE,quantile,0.65,423.66536113686374
2024-12-25,ILI incidence,2024-12-29,2,BE,quantile,0.85,530.0518327984805
2024-12-25,ILI incidence,2024-12-29,2,BE,quantile,0.8,494.8396424345897
2024-12-25,ILI incidence,2024-12-29,2,BE,quantile,0.7,444.861427538522
2024-12-25,ILI incidence,2024-12-29,2,BE,quantile,0.05,213.47033041350832
2024-12-25,ILI incidence,2024-12-29,2,BE,quantile,0.1,240.57685747419407
2024-12-25,ILI incidence,2024-12-29,2,BE,quantile,0.975,724.0435906008312
2024-12-25,ILI incidence,2024-12-29,2,BE,median,,371.6124235176659
2024-12-25,ILI incidence,2025-01-05,3,BE,quantile,0.1,192.98411108783066
2024-12-25,ILI incidence,2025-01-05,3,BE,quantile,0.15,208.50463143961258
2024-12-25,ILI incidence,2025-01-05,3,BE,quantile,0.05,170.93360044133217
2024-12-25,ILI incidence,2025-01-05,3,BE,quantile,0.01,139.06720938491512
2024-12-25,ILI incidence,2025-01-05,3,BE,quantile,0.025,154.09506997895656
2024-12-25,ILI incidence,2025-01-05,3,BE,quantile,0.2,222.17792248623522
2024-12-25,ILI incidence,2025-01-05,3,BE,quantile,0.25,234.7692308598048
2024-12-25,ILI incidence,2025-01-05,3,BE,quantile,0.975,548.1101129855698
2024-12-25,ILI incidence,2025-01-05,3,BE,quantile,0.95,495.81233626844744
2024-12-25,ILI incidence,2025-01-05,3,BE,quantile,0.99,611.0701308664594
2024-12-25,ILI incidence,2025-01-05,3,BE,quantile,0.8,379.43664994292567
2024-12-25,ILI incidence,2025-01-05,3,BE,quantile,0.9,436.97504530429563
2024-12-25,ILI incidence,2025-01-05,3,BE,quantile,0.65,327.11126246053726
2024-12-25,ILI incidence,2025-01-05,3,BE,quantile,0.85,404.06518681246433
2024-12-25,ILI incidence,2025-01-05,3,BE,quantile,0.75,359.6132034726907
2024-12-25,ILI incidence,2025-01-05,3,BE,quantile,0.5,290.9686550706223
2024-12-25,ILI incidence,2025-01-05,3,BE,quantile,0.3,246.33448996076837
2024-12-25,ILI incidence,2025-01-05,3,BE,quantile,0.35,257.3209721037565
2024-12-25,ILI incidence,2025-01-05,3,BE,quantile,0.6,313.9984101096008
2024-12-25,ILI incidence,2025-01-05,3,BE,quantile,0.55,302.2428052494925
2024-12-25,ILI incidence,2025-01-05,3,BE,quantile,0.45,279.6886729566223
2024-12-25,ILI incidence,2025-01-05,3,BE,quantile,0.7,342.85734821015365
2024-12-25,ILI incidence,2025-01-05,3,BE,quantile,0.4,268.4590435573933
2024-12-25,ILI incidence,2025-01-05,3,BE,median,,290.9686550706223
2024-12-25,ILI incidence,2025-01-12,4,BE,quantile,0.65,274.58077990854804
2024-12-25,ILI incidence,2025-01-12,4,BE,quantile,0.6,266.1438905332108
2024-12-25,ILI incidence,2025-01-12,4,BE,quantile,0.8,305.60099150570784
2024-12-25,ILI incidence,2025-01-12,4,BE,quantile,0.7,283.8529679863659
2024-12-25,ILI incidence,2025-01-12,4,BE,quantile,0.75,294.3251283214777
2024-12-25,ILI incidence,2025-01-12,4,BE,quantile,0.55,258.23790863598236
2024-12-25,ILI incidence,2025-01-12,4,BE,quantile,0.85,319.7661460464933
2024-12-25,ILI incidence,2025-01-12,4,BE,quantile,0.9,340.56856751896225
2024-12-25,ILI incidence,2025-01-12,4,BE,quantile,0.95,371.0674458003956
2024-12-25,ILI incidence,2025-01-12,4,BE,quantile,0.5,250.16138024620636
2024-12-25,ILI incidence,2025-01-12,4,BE,quantile,0.45,242.9832700644105
2024-12-25,ILI incidence,2025-01-12,4,BE,quantile,0.4,235.548476628767
2024-12-25,ILI incidence,2025-01-12,4,BE,quantile,0.35,228.1812358472339
2024-12-25,ILI incidence,2025-01-12,4,BE,quantile,0.99,431.63824360647817
2024-12-25,ILI incidence,2025-01-12,4,BE,quantile,0.975,399.09334515301504
2024-12-25,ILI incidence,2025-01-12,4,BE,quantile,0.2,204.88394177773668
2024-12-25,ILI incidence,2025-01-12,4,BE,quantile,0.25,213.4195997336566
2024-12-25,ILI incidence,2025-01-12,4,BE,quantile,0.3,220.8250455029804
2024-12-25,ILI incidence,2025-01-12,4,BE,quantile,0.01,142.55185588371262
2024-12-25,ILI incidence,2025-01-12,4,BE,quantile,0.15,195.8792702425527
2024-12-25,ILI incidence,2025-01-12,4,BE,quantile,0.1,183.75594500621003
2024-12-25,ILI incidence,2025-01-12,4,BE,quantile,0.025,156.25001740585444
2024-12-25,ILI incidence,2025-01-12,4,BE,quantile,0.05,169.11808305127613
2024-12-25,ILI incidence,2025-01-12,4,BE,median,,250.16138024620636
2024-12-25,ILI incidence,2024-12-22,1,CH,quantile,0.975,109.52437945312374
2024-12-25,ILI incidence,2024-12-22,1,CH,quantile,0.99,125.72040606192172
2024-12-25,ILI incidence,2024-12-22,1,CH,quantile,0.01,24.982285119287557
2024-12-25,ILI incidence,2024-12-22,1,CH,quantile,0.025,28.159931304918253
2024-12-25,ILI incidence,2024-12-22,1,CH,quantile,0.2,41.921031402794625
2024-12-25,ILI incidence,2024-12-22,1,CH,quantile,0.95,99.88211548896416
2024-12-25,ILI incidence,2024-12-22,1,CH,quantile,0.15,39.06172510439856
2024-12-25,ILI incidence,2024-12-22,1,CH,quantile,0.1,35.65758412683301
2024-12-25,ILI incidence,2024-12-22,1,CH,quantile,0.8,76.10958265348557
2024-12-25,ILI incidence,2024-12-22,1,CH,quantile,0.85,81.20700218524858
2024-12-25,ILI incidence,2024-12-22,1,CH,quantile,0.05,31.352981279782167
2024-12-25,ILI incidence,2024-12-22,1,CH,quantile,0.9,88.04681993279895
2024-12-25,ILI incidence,2024-12-22,1,CH,quantile,0.25,44.56127179253416
2024-12-25,ILI incidence,2024-12-22,1,CH,quantile,0.6,62.02774651047223
2024-12-25,ILI incidence,2024-12-22,1,CH,quantile,0.75,71.82658981586346
2024-12-25,ILI incidence,2024-12-22,1,CH,quantile,0.65,65.01835409820089
2024-12-25,ILI incidence,2024-12-22,1,CH,quantile,0.55,59.43469883975817
2024-12-25,ILI incidence,2024-12-22,1,CH,quantile,0.3,47.21374351364549
2024-12-25,ILI incidence,2024-12-22,1,CH,quantile,0.7,68.16311355632665
2024-12-25,ILI incidence,2024-12-22,1,CH,quantile,0.5,56.68964469165333
2024-12-25,ILI incidence,2024-12-22,1,CH,quantile,0.35,49.40383310468373
2024-12-25,ILI incidence,2024-12-22,1,CH,quantile,0.4,51.88125513569227
2024-12-25,ILI incidence,2024-12-22,1,CH,quantile,0.45,54.14413324693845
2024-12-25,ILI incidence,2024-12-22,1,CH,median,,56.68964469165333
2024-12-25,ILI incidence,2024-12-29,2,CH,quantile,0.85,161.9765889742104
2024-12-25,ILI incidence,2024-12-29,2,CH,quantile,0.9,178.483044125458
2024-12-25,ILI incidence,2024-12-29,2,CH,quantile,0.975,235.87259761220494
2024-12-25,ILI incidence,2024-12-29,2,CH,quantile,0.95,208.48416071494285
2024-12-25,ILI incidence,2024-12-29,2,CH,quantile,0.99,274.4267546990076
2024-12-25,ILI incidence,2024-12-29,2,CH,quantile,0.65,123.58729196503276
2024-12-25,ILI incidence,2024-12-29,2,CH,quantile,0.8,148.457136701409
2024-12-25,ILI incidence,2024-12-29,2,CH,quantile,0.6,116.69723974525753
2024-12-25,ILI incidence,2024-12-29,2,CH,quantile,0.75,138.76129726601016
2024-12-25,ILI incidence,2024-12-29,2,CH,quantile,0.7,130.5466559479627
2024-12-25,ILI incidence,2024-12-29,2,CH,quantile,0.55,110.94191552468259
2024-12-25,ILI incidence,2024-12-29,2,CH,quantile,0.45,100.65001094328346
2024-12-25,ILI incidence,2024-12-29,2,CH,quantile,0.5,105.79638362480225
2024-12-25,ILI incidence,2024-12-29,2,CH,quantile,0.4,96.01273377766287
2024-12-25,ILI incidence,2024-12-29,2,CH,quantile,0.35,91.04931024286826
2024-12-25,ILI incidence,2024-12-29,2,CH,quantile,0.3,86.2190129095561
2024-12-25,ILI incidence,2024-12-29,2,CH,quantile,0.25,80.96406302007898
2024-12-25,ILI incidence,2024-12-29,2,CH,quantile,0.2,75.69745346991064
2024-12-25,ILI incidence,2024-12-29,2,CH,quantile,0.1,63.51226419300592
2024-12-25,ILI incidence,2024-12-29,2,CH,quantile,0.15,70.01310768647055
2024-12-25,ILI incidence,2024-12-29,2,CH,quantile,0.05,54.85013697258739
2024-12-25,ILI incidence,2024-12-29,2,CH,quantile,0.025,48.570598543697926
2024-12-25,ILI incidence,2024-12-29,2,CH,quantile,0.01,41.971685044528066
2024-12-25,ILI incidence,2024-12-29,2,CH,median,,105.79638362480225
2024-12-25,ILI incidence,2025-01-05,3,CH,quantile,0.99,131.03140191617754
2024-12-25,ILI incidence,2025-01-05,3,CH,quantile,0.975,121.57161077513271
2024-12-25,ILI incidence,2025-01-05,3,CH,quantile,0.7,88.82933855960616
2024-12-25,ILI incidence,2025-01-05,3,CH,quantile,0.95,113.35401314248618
2024-12-25,ILI incidence,2025-01-05,3,CH,quantile,0.75,91.79681872140654
2024-12-25,ILI incidence,2025-01-05,3,CH,quantile,0.9,104.45977731425852
2024-12-25,ILI incidence,2025-01-05,3,CH,quantile,0.85,99.07735096888196
2024-12-25,ILI incidence,2025-01-05,3,CH,quantile,0.025,50.800321418674045
2024-12-25,ILI incidence,2025-01-05,3,CH,quantile,0.8,95.28567205544381
2024-12-25,ILI incidence,2025-01-05,3,CH,quantile,0.6,83.49933570082325
2024-12-25,ILI incidence,2025-01-05,3,CH,quantile,0.01,47.237467938767814
2024-12-25,ILI incidence,2025-01-05,3,CH,quantile,0.65,85.96555473581115
2024-12-25,ILI incidence,2025-01-05,3,CH,quantile,0.55,81.12770195921819
2024-12-25,ILI incidence,2025-01-05,3,CH,quantile,0.05,54.330008218640174
2024-12-25,ILI incidence,2025-01-05,3,CH,quantile,0.1,58.873529982476384
2024-12-25,ILI incidence,2025-01-05,3,CH,quantile,0.2,65.47830959744057
2024-12-25,ILI incidence,2025-01-05,3,CH,quantile,0.15,62.311787771339894
2024-12-25,ILI incidence,2025-01-05,3,CH,quantile,0.5,78.94169668115202
2024-12-25,ILI incidence,2025-01-05,3,CH,quantile,0.45,76.80803737571648
2024-12-25,ILI incidence,2025-01-05,3,CH,quantile,0.4,74.70970700183106
2024-12-25,ILI incidence,2025-01-05,3,CH,quantile,0.35,72.57929289517973
2024-12-25,ILI incidence,2025-01-05,3,CH,quantile,0.25,67.97727530190474
2024-12-25,ILI incidence,2025-01-05,3,CH,quantile,0.3,70.32303751494105
2024-12-25,ILI incidence,2025-01-05,3,CH,median,,78.94169668115202
2024-12-25,ILI incidence,2025-01-12,4,CH,quantile,0.15,43.55685338297705
2024-12-25,ILI incidence,2025-01-12,4,CH,quantile,0.2,47.3083544805141
2024-12-25,ILI incidence,2025-01-12,4,CH,quantile,0.25,50.851628860018764
2024-12-25,ILI incidence,2025-01-12,4,CH,quantile,0.1,39.48244009818668
2024-12-25,ILI incidence,2025-01-12,4,CH,quantile,0.3,53.87110460580148
2024-12-25,ILI incidence,2025-01-12,4,CH,quantile,0.05,33.784747188855604
2024-12-25,ILI incidence,2025-01-12,4,CH,quantile,0.025,29.655339970615568
2024-12-25,ILI incidence,2025-01-12,4,CH,quantile,0.01,25.617481908552186
2024-12-25,ILI incidence,2025-01-12,4,CH,quantile,0.35,56.96621277488805
2024-12-25,ILI incidence,2025-01-12,4,CH,quantile,0.4,60.10701877015465
2024-12-25,ILI incidence,2025-01-12,4,CH,quantile,0.5,66.80087360946935
2024-12-25,ILI incidence,2025-01-12,4,CH,quantile,0.45,63.38992662478798
2024-12-25,ILI incidence,2025-01-12,4,CH,quantile,0.55,70.3990778197735
2024-12-25,ILI incidence,2025-01-12,4,CH,quantile,0.6,74.03071905694947
2024-12-25,ILI incidence,2025-01-12,4,CH,quantile,0.99,174.05014896410586
2024-12-25,ILI incidence,2025-01-12,4,CH,quantile,0.975,150.86378995407551
2024-12-25,ILI incidence,2025-01-12,4,CH,quantile,0.7,82.75542795028227
2024-12-25,ILI incidence,2025-01-12,4,CH,quantile,0.8,94.13793010845089
2024-12-25,ILI incidence,2025-01-12,4,CH,quantile,0.75,87.9647187283901
2024-12-25,ILI incidence,2025-01-12,4,CH,quantile,0.65,77.97995240366299
2024-12-25,ILI incidence,2025-01-12,4,CH,quantile,0.95,132.5063363301572
2024-12-25,ILI incidence,2025-01-12,4,CH,quantile,0.85,102.9798282621997
2024-12-25,ILI incidence,2025-01-12,4,CH,quantile,0.9,114.18084325143589
2024-12-25,ILI incidence,2025-01-12,4,CH,median,,66.80087360946935
2024-12-25,ILI incidence,2024-12-22,1,CZ,quantile,0.9,19.157255362133498
2024-12-25,ILI incidence,2024-12-22,1,CZ,quantile,0.975,20.552872258955404
2024-12-25,ILI incidence,2024-12-22,1,CZ,quantile,0.95,19.832854248887298
2024-12-25,ILI incidence,2024-12-22,1,CZ,quantile,0.8,18.355798528651686
2024-12-25,ILI incidence,2024-12-22,1,CZ,quantile,0.99,21.259599535878472
2024-12-25,ILI incidence,2024-12-22,1,CZ,quantile,0.85,18.719896665917517
2024-12-25,ILI incidence,2024-12-22,1,CZ,quantile,0.7,17.802430352256327
2024-12-25,ILI incidence,2024-12-22,1,CZ,quantile,0.75,18.063589664723214
2024-12-25,ILI incidence,2024-12-22,1,CZ,quantile,0.025,13.880301063782666
2024-12-25,ILI incidence,2024-12-22,1,CZ,quantile,0.65,17.551076208733377
2024-12-25,ILI incidence,2024-12-22,1,CZ,quantile,0.05,14.311194663535899
2024-12-25,ILI incidence,2024-12-22,1,CZ,quantile,0.6,17.307986162423596
2024-12-25,ILI incidence,2024-12-22,1,CZ,quantile,0.01,13.330452321266955
2024-12-25,ILI incidence,2024-12-22,1,CZ,quantile,0.1,14.852640716347972
2024-12-25,ILI incidence,2024-12-22,1,CZ,quantile,0.45,16.666951634819526
2024-12-25,ILI incidence,2024-12-22,1,CZ,quantile,0.55,17.099452170667675
2024-12-25,ILI incidence,2024-12-22,1,CZ,quantile,0.15,15.20672802223497
2024-12-25,ILI incidence,2024-12-22,1,CZ,quantile,0.4,16.440117926816555
2024-12-25,ILI incidence,2024-12-22,1,CZ,quantile,0.5,16.875699369270123
2024-12-25,ILI incidence,2024-12-22,1,CZ,quantile,0.3,16.004632230155515
2024-12-25,ILI incidence,2024-12-22,1,CZ,quantile,0.2,15.502746122994974
2024-12-25,ILI incidence,2024-12-22,1,CZ,quantile,0.25,15.76463387083091
2024-12-25,ILI incidence,2024-12-22,1,CZ,quantile,0.35,16.22852750399278
2024-12-25,ILI incidence,2024-12-22,1,CZ,median,,16.875699369270123
2024-12-25,ILI incidence,2024-12-29,2,CZ,quantile,0.35,17.354684127916734
2024-12-25,ILI incidence,2024-12-29,2,CZ,quantile,0.5,17.826796181832925
2024-12-25,ILI incidence,2024-12-29,2,CZ,quantile,0.25,17.017533098620337
2024-12-25,ILI incidence,2024-12-29,2,CZ,quantile,0.99,20.99787723438047
2024-12-25,ILI incidence,2024-12-29,2,CZ,quantile,0.4,17.50799521506939
2024-12-25,ILI incidence,2024-12-29,2,CZ,quantile,0.45,17.6643546121547
2024-12-25,ILI incidence,2024-12-29,2,CZ,quantile,0.55,17.97371347302181
2024-12-25,ILI incidence,2024-12-29,2,CZ,quantile,0.6,18.13036616184677
2024-12-25,ILI incidence,2024-12-29,2,CZ,quantile,0.65,18.29838070455034
2024-12-25,ILI incidence,2024-12-29,2,CZ,quantile,0.7,18.480988794633234
2024-12-25,ILI incidence,2024-12-29,2,CZ,quantile,0.85,19.148037441778687
2024-12-25,ILI incidence,2024-12-29,2,CZ,quantile,0.2,16.83314160227043
2024-12-25,ILI incidence,2024-12-29,2,CZ,quantile,0.025,15.6109310425516
