origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.1,2053.140792866433
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.05,2029.3280237060146
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.01,1984.3088468211472
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.2,2083.1116013759047
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.025,2007.6868137459796
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.15,2069.0391048461897
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.25,2095.0077401137005
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.3,2105.929037835341
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.99,2322.032022137939
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.975,2290.077605455947
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.35,2116.42781159728
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.95,2266.753271233329
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.9,2239.2685797217173
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.4,2125.9499878391703
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.8,2208.252827430871
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.85,2221.313774836717
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.75,2195.554738471499
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.6,2164.0074223334645
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.65,2173.434573017171
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.7,2184.236513086516
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.45,2135.0594628882677
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.55,2153.5298313628114
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.5,2144.077165377452
2024-11-27,ILI incidence,2024-11-24,1,AT,median,,2144.077165377452
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.1,2089.4209748033772
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.15,2104.889053674582
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.05,2066.5917126767763
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.2,2117.832511537284
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.75,2215.735633377777
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.025,2047.3889496922295
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.3,2137.0162681951297
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.7,2205.8276296367917
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.65,2196.4665747757495
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.6,2187.9416443006353
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.01,2022.572255824666
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.99,2328.0797440230217
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.975,2302.7690052215635
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.5,2171.4729973632616
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.55,2179.84826219122
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.35,2146.5737833771514
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.25,2128.305497691405
