origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2025-12-24,ILI incidence,2025-12-21,1,BE,median,,215.157159407914
2025-12-24,ILI incidence,2025-12-21,1,BE,quantile,0.01,16.4058000483658
2025-12-24,ILI incidence,2025-12-21,1,BE,quantile,0.025,49.4868329644813
2025-12-24,ILI incidence,2025-12-21,1,BE,quantile,0.05,76.1781537036491
2025-12-24,ILI incidence,2025-12-21,1,BE,quantile,0.1,105.119507003306
2025-12-24,ILI incidence,2025-12-21,1,BE,quantile,0.15,128.019002512811
2025-12-24,ILI incidence,2025-12-21,1,BE,quantile,0.2,144.40597280926
2025-12-24,ILI incidence,2025-12-21,1,BE,quantile,0.25,158.111742858541
2025-12-24,ILI incidence,2025-12-21,1,BE,quantile,0.3,171.330861086623
2025-12-24,ILI incidence,2025-12-21,1,BE,quantile,0.35,183.273734624701
2025-12-24,ILI incidence,2025-12-21,1,BE,quantile,0.4,193.950552804794
2025-12-24,ILI incidence,2025-12-21,1,BE,quantile,0.45,204.514085866253
2025-12-24,ILI incidence,2025-12-21,1,BE,quantile,0.5,215.654821815473
2025-12-24,ILI incidence,2025-12-21,1,BE,quantile,0.55,225.795731881697
2025-12-24,ILI incidence,2025-12-21,1,BE,quantile,0.6,236.720190829291
2025-12-24,ILI incidence,2025-12-21,1,BE,quantile,0.65,247.759795340456
2025-12-24,ILI incidence,2025-12-21,1,BE,quantile,0.7,259.529137138184
2025-12-24,ILI incidence,2025-12-21,1,BE,quantile,0.75,271.48562765207
2025-12-24,ILI incidence,2025-12-21,1,BE,quantile,0.8,286.108068724495
2025-12-24,ILI incidence,2025-12-21,1,BE,quantile,0.85,303.54168459521
2025-12-24,ILI incidence,2025-12-21,1,BE,quantile,0.9,323.64921283047
2025-12-24,ILI incidence,2025-12-21,1,BE,quantile,0.95,354.439004205998
2025-12-24,ILI incidence,2025-12-21,1,BE,quantile,0.975,383.316712346974
2025-12-24,ILI incidence,2025-12-21,1,BE,quantile,0.99,414.876370788353
2025-12-24,ILI incidence,2025-12-28,2,BE,median,,209.209502581321
2025-12-24,ILI incidence,2025-12-28,2,BE,quantile,0.01,0
2025-12-24,ILI incidence,2025-12-28,2,BE,quantile,0.025,0
2025-12-24,ILI incidence,2025-12-28,2,BE,quantile,0.05,1.33821120077476
2025-12-24,ILI incidence,2025-12-28,2,BE,quantile,0.1,46.8903176381164
2025-12-24,ILI incidence,2025-12-28,2,BE,quantile,0.15,78.8982479626151
2025-12-24,ILI incidence,2025-12-28,2,BE,quantile,0.2,103.873819739827
2025-12-24,ILI incidence,2025-12-28,2,BE,quantile,0.25,125.482399821771
2025-12-24,ILI incidence,2025-12-28,2,BE,quantile,0.3,144.142954413374
2025-12-24,ILI incidence,2025-12-28,2,BE,quantile,0.35,163.029557999238
2025-12-24,ILI incidence,2025-12-28,2,BE,quantile,0.4,179.211441643723
2025-12-24,ILI incidence,2025-12-28,2,BE,quantile,0.45,194.297185158163
2025-12-24,ILI incidence,2025-12-28,2,BE,quantile,0.5,209.98384711875
2025-12-24,ILI incidence,2025-12-28,2,BE,quantile,0.55,225.253879877108
2025-12-24,ILI incidence,2025-12-28,2,BE,quantile,0.6,242.409201806082
2025-12-24,ILI incidence,2025-12-28,2,BE,quantile,0.65,259.139080572404
2025-12-24,ILI incidence,2025-12-28,2,BE,quantile,0.7,276.201805805889
2025-12-24,ILI incidence,2025-12-28,2,BE,quantile,0.75,294.55159175352
2025-12-24,ILI incidence,2025-12-28,2,BE,quantile,0.8,316.124427664346
2025-12-24,ILI incidence,2025-12-28,2,BE,quantile,0.85,341.410500276228
2025-12-24,ILI incidence,2025-12-28,2,BE,quantile,0.9,374.694596368797
2025-12-24,ILI incidence,2025-12-28,2,BE,quantile,0.95,422.697292297057
2025-12-24,ILI incidence,2025-12-28,2,BE,quantile,0.975,458.093540365043
2025-12-24,ILI incidence,2025-12-28,2,BE,quantile,0.99,503.938625604294
2025-12-24,ILI incidence,2026-01-04,3,BE,median,,215.633350088158
2025-12-24,ILI incidence,2026-01-04,3,BE,quantile,0.01,0
2025-12-24,ILI incidence,2026-01-04,3,BE,quantile,0.025,0
2025-12-24,ILI incidence,2026-01-04,3,BE,quantile,0.05,0
2025-12-24,ILI incidence,2026-01-04,3,BE,quantile,0.1,16.1377478080005
2025-12-24,ILI incidence,2026-01-04,3,BE,quantile,0.15,55.6874183189276
2025-12-24,ILI incidence,2026-01-04,3,BE,quantile,0.2,87.7359103097822
2025-12-24,ILI incidence,2026-01-04,3,BE,quantile,0.25,114.426438052258
2025-12-24,ILI incidence,2026-01-04,3,BE,quantile,0.3,137.477310628271
2025-12-24,ILI incidence,2026-01-04,3,BE,quantile,0.35,158.424681596765
2025-12-24,ILI incidence,2026-01-04,3,BE,quantile,0.4,178.417538715513
2025-12-24,ILI incidence,2026-01-04,3,BE,quantile,0.45,197.626879079214
2025-12-24,ILI incidence,2026-01-04,3,BE,quantile,0.5,217.544349971002
2025-12-24,ILI incidence,2026-01-04,3,BE,quantile,0.55,236.516036118609
2025-12-24,ILI incidence,2026-01-04,3,BE,quantile,0.6,256.669685914386
2025-12-24,ILI incidence,2026-01-04,3,BE,quantile,0.65,278.170082272651
2025-12-24,ILI incidence,2026-01-04,3,BE,quantile,0.7,298.601902465397
2025-12-24,ILI incidence,2026-01-04,3,BE,quantile,0.75,322.344911253649
2025-12-24,ILI incidence,2026-01-04,3,BE,quantile,0.8,347.73496513805
2025-12-24,ILI incidence,2026-01-04,3,BE,quantile,0.85,376.451446903924
2025-12-24,ILI incidence,2026-01-04,3,BE,quantile,0.9,413.913352056444
2025-12-24,ILI incidence,2026-01-04,3,BE,quantile,0.95,465.743764339027
2025-12-24,ILI incidence,2026-01-04,3,BE,quantile,0.975,517.867626250692
2025-12-24,ILI incidence,2026-01-04,3,BE,quantile,0.99,577.912890627217
2025-12-24,ILI incidence,2026-01-11,4,BE,median,,207.900176035311
2025-12-24,ILI incidence,2026-01-11,4,BE,quantile,0.01,0
2025-12-24,ILI incidence,2026-01-11,4,BE,quantile,0.025,0
2025-12-24,ILI incidence,2026-01-11,4,BE,quantile,0.05,0
2025-12-24,ILI incidence,2026-01-11,4,BE,quantile,0.1,0
2025-12-24,ILI incidence,2026-01-11,4,BE,quantile,0.15,25.2698936191183
2025-12-24,ILI incidence,2026-01-11,4,BE,quantile,0.2,58.6605168790149
2025-12-24,ILI incidence,2026-01-11,4,BE,quantile,0.25,88.5125483815345
2025-12-24,ILI incidence,2026-01-11,4,BE,quantile,0.3,116.387877434634
2025-12-24,ILI incidence,2026-01-11,4,BE,quantile,0.35,141.721890789463
2025-12-24,ILI incidence,2026-01-11,4,BE,quantile,0.4,166.074088850693
2025-12-24,ILI incidence,2026-01-11,4,BE,quantile,0.45,189.212434598139
2025-12-24,ILI incidence,2026-01-11,4,BE,quantile,0.5,211.162695581536
2025-12-24,ILI incidence,2026-01-11,4,BE,quantile,0.55,233.247063286354
2025-12-24,ILI incidence,2026-01-11,4,BE,quantile,0.6,255.945534860379
2025-12-24,ILI incidence,2026-01-11,4,BE,quantile,0.65,278.834978562906
2025-12-24,ILI incidence,2026-01-11,4,BE,quantile,0.7,301.522700256748
2025-12-24,ILI incidence,2026-01-11,4,BE,quantile,0.75,327.816263011692
2025-12-24,ILI incidence,2026-01-11,4,BE,quantile,0.8,358.159969388381
2025-12-24,ILI incidence,2026-01-11,4,BE,quantile,0.85,393.196618688474
2025-12-24,ILI incidence,2026-01-11,4,BE,quantile,0.9,435.077481771999
2025-12-24,ILI incidence,2026-01-11,4,BE,quantile,0.95,499.613630597654
2025-12-24,ILI incidence,2026-01-11,4,BE,quantile,0.975,553.328382615183
2025-12-24,ILI incidence,2026-01-11,4,BE,quantile,0.99,613.753623845441
2025-12-24,ILI incidence,2025-12-21,1,CZ,median,,72.1864823688691
2025-12-24,ILI incidence,2025-12-21,1,CZ,quantile,0.01,47.3776215875321
2025-12-24,ILI incidence,2025-12-21,1,CZ,quantile,0.025,51.2084498834355
2025-12-24,ILI incidence,2025-12-21,1,CZ,quantile,0.05,54.8594636396338
2025-12-24,ILI incidence,2025-12-21,1,CZ,quantile,0.1,58.5583048428134
2025-12-24,ILI incidence,2025-12-21,1,CZ,quantile,0.15,61.2772520762863
2025-12-24,ILI incidence,2025-12-21,1,CZ,quantile,0.2,63.3520328415135
