origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2025-05-28,ILI incidence,2025-05-25,1,BE,median,,39.7660206963158
2025-05-28,ILI incidence,2025-05-25,1,BE,quantile,0.01,0
2025-05-28,ILI incidence,2025-05-25,1,BE,quantile,0.025,0
2025-05-28,ILI incidence,2025-05-25,1,BE,quantile,0.05,0
2025-05-28,ILI incidence,2025-05-25,1,BE,quantile,0.1,0
2025-05-28,ILI incidence,2025-05-25,1,BE,quantile,0.15,0
2025-05-28,ILI incidence,2025-05-25,1,BE,quantile,0.2,0
2025-05-28,ILI incidence,2025-05-25,1,BE,quantile,0.25,0
2025-05-28,ILI incidence,2025-05-25,1,BE,quantile,0.3,0
2025-05-28,ILI incidence,2025-05-25,1,BE,quantile,0.35,6.73635828530492
2025-05-28,ILI incidence,2025-05-25,1,BE,quantile,0.4,16.7211335199752
2025-05-28,ILI incidence,2025-05-25,1,BE,quantile,0.45,26.6497294301645
2025-05-28,ILI incidence,2025-05-25,1,BE,quantile,0.5,37.5749157886475
2025-05-28,ILI incidence,2025-05-25,1,BE,quantile,0.55,48.237570183379
2025-05-28,ILI incidence,2025-05-25,1,BE,quantile,0.6,58.7773237272002
2025-05-28,ILI incidence,2025-05-25,1,BE,quantile,0.65,69.7020270809427
2025-05-28,ILI incidence,2025-05-25,1,BE,quantile,0.7,81.7645320285759
2025-05-28,ILI incidence,2025-05-25,1,BE,quantile,0.75,94.0632626311968
2025-05-28,ILI incidence,2025-05-25,1,BE,quantile,0.8,107.787338313964
2025-05-28,ILI incidence,2025-05-25,1,BE,quantile,0.85,123.89532969939
2025-05-28,ILI incidence,2025-05-25,1,BE,quantile,0.9,144.029996912119
2025-05-28,ILI incidence,2025-05-25,1,BE,quantile,0.95,174.595327397589
2025-05-28,ILI incidence,2025-05-25,1,BE,quantile,0.975,201.462375518812
2025-05-28,ILI incidence,2025-05-25,1,BE,quantile,0.99,230.719942896726
2025-05-28,ILI incidence,2025-06-01,2,BE,median,,69.7346250370309
2025-05-28,ILI incidence,2025-06-01,2,BE,quantile,0.01,0
2025-05-28,ILI incidence,2025-06-01,2,BE,quantile,0.025,0
2025-05-28,ILI incidence,2025-06-01,2,BE,quantile,0.05,0
2025-05-28,ILI incidence,2025-06-01,2,BE,quantile,0.1,0
2025-05-28,ILI incidence,2025-06-01,2,BE,quantile,0.15,0
2025-05-28,ILI incidence,2025-06-01,2,BE,quantile,0.2,0
2025-05-28,ILI incidence,2025-06-01,2,BE,quantile,0.25,0
2025-05-28,ILI incidence,2025-06-01,2,BE,quantile,0.3,0.275990227276075
2025-05-28,ILI incidence,2025-06-01,2,BE,quantile,0.35,17.2483817096077
2025-05-28,ILI incidence,2025-06-01,2,BE,quantile,0.4,33.1227706869153
2025-05-28,ILI incidence,2025-06-01,2,BE,quantile,0.45,49.0703712691308
