origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2025-10-15,ILI incidence,2025-10-12,1,BE,quantile,0.35,107.38610146221242
2025-10-15,ILI incidence,2025-10-12,1,BE,quantile,0.5,116.12358408346888
2025-10-15,ILI incidence,2025-10-12,1,BE,quantile,0.1,89.30482043982997
2025-10-15,ILI incidence,2025-10-12,1,BE,quantile,0.05,82.98259648895493
2025-10-15,ILI incidence,2025-10-12,1,BE,quantile,0.7,128.87153820630067
2025-10-15,ILI incidence,2025-10-12,1,BE,quantile,0.85,142.42038010131265
2025-10-15,ILI incidence,2025-10-12,1,BE,quantile,0.025,78.29528958449163
2025-10-15,ILI incidence,2025-10-12,1,BE,quantile,0.45,113.04369866430346
2025-10-15,ILI incidence,2025-10-12,1,BE,quantile,0.15,93.7835065690337
2025-10-15,ILI incidence,2025-10-12,1,BE,quantile,0.6,122.10709073243412
2025-10-15,ILI incidence,2025-10-12,1,BE,quantile,0.9,149.83274426745817
2025-10-15,ILI incidence,2025-10-12,1,BE,quantile,0.95,161.1033917193871
2025-10-15,ILI incidence,2025-10-12,1,BE,quantile,0.2,97.5093847461482
2025-10-15,ILI incidence,2025-10-12,1,BE,quantile,0.25,101.01689233378086
2025-10-15,ILI incidence,2025-10-12,1,BE,quantile,0.4,110.35247907032414
2025-10-15,ILI incidence,2025-10-12,1,BE,quantile,0.55,119.0357050084879
2025-10-15,ILI incidence,2025-10-12,1,BE,quantile,0.65,125.3118348790684
2025-10-15,ILI incidence,2025-10-12,1,BE,quantile,0.01,72.65703427604085
2025-10-15,ILI incidence,2025-10-12,1,BE,quantile,0.75,132.60748246878933
2025-10-15,ILI incidence,2025-10-12,1,BE,quantile,0.8,136.99110001887405
2025-10-15,ILI incidence,2025-10-12,1,BE,quantile,0.3,104.28598445990352
2025-10-15,ILI incidence,2025-10-12,1,BE,quantile,0.975,172.69160544617156
2025-10-15,ILI incidence,2025-10-12,1,BE,quantile,0.99,186.5030001525824
2025-10-15,ILI incidence,2025-10-12,1,BE,median,NA,116.12358408346888
2025-10-15,ILI incidence,2025-10-19,2,BE,quantile,0.4,141.82456871675186
2025-10-15,ILI incidence,2025-10-19,2,BE,quantile,0.55,150.1873285591115
2025-10-15,ILI incidence,2025-10-19,2,BE,quantile,0.3,136.29479039010278
2025-10-15,ILI incidence,2025-10-19,2,BE,quantile,0.6,152.9470532002281
2025-10-15,ILI incidence,2025-10-19,2,BE,quantile,0.45,144.76156945676365
2025-10-15,ILI incidence,2025-10-19,2,BE,quantile,0.7,159.21117606909888
2025-10-15,ILI incidence,2025-10-19,2,BE,quantile,0.35,139.08775686439492
2025-10-15,ILI incidence,2025-10-19,2,BE,quantile,0.65,155.90102786186378
2025-10-15,ILI incidence,2025-10-19,2,BE,quantile,0.75,162.93524462057155
2025-10-15,ILI incidence,2025-10-19,2,BE,quantile,0.25,133.46579491527353
2025-10-15,ILI incidence,2025-10-19,2,BE,quantile,0.975,196.8804672474278
2025-10-15,ILI incidence,2025-10-19,2,BE,quantile,0.5,147.52962283690516
2025-10-15,ILI incidence,2025-10-19,2,BE,quantile,0.15,126.72857956330346
2025-10-15,ILI incidence,2025-10-19,2,BE,quantile,0.8,167.11846760705893
2025-10-15,ILI incidence,2025-10-19,2,BE,quantile,0.85,172.0706528426505
2025-10-15,ILI incidence,2025-10-19,2,BE,quantile,0.01,104.84419170517016
